Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
124;VVPP;ADJD;öffnen;13;NZZ_1996_12_05_a39_seg10_s1;10;Full|Psp;Im Postwesen werden die europäischen Märkte auch 1998 nicht vollständig dem Wettbewerb geöffnet sein und viele grosse Unternehmen noch in staatlicher Obhut verbleiben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
125;VVPP;ADJD;umklammern;19;NZZ_1998_11_11_a56_seg4_s7;15;Full|Psp;Vagts unterliess natürlich auch nicht den Hinweis, dass die Schweiz militärisch und wirtschaftlich vollständig von den Achsenmächten umklammert wurde und Hitler eine Invasion effektiv in Erwägung gezogen hatte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
126;VVPP;ADJD;abtragen;32;NZZ_1997_08_07_a161_seg7_s2;31;Full|Psp;Es sind die vor Jahrhunderten noch viel höher gewesenen Gobabis Hills, die vom einst sich hier befindenden See und seinen Wellen sowie durch Erosion im Laufe der Zeit fast vollständig abgetragen wurden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
127;VVPP;ADJD;auswaschen;18;NZZ_1996_12_11_a178_seg9_s10;17;Full|Psp;Es zeigte sich, dass Uranin trotz seiner Molmasse von 370 innert 4 bis 7 Tagen vollständig ausgewaschen wird, d. h. signifikant schneller als Helium-3 .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
128;VMFIN;ADJD;können;2;NZZ_1997_08_08_a64_seg11_s8;5;Mod|3|Sg|Past|Subj;Letztlich könnte aber auch vollständig auf das Antidumping-Instrumentarium verzichtet werden, da die Wettbewerbsabteilung der EU-Kommission bereits heute über die nötigen Mittel verfügt, Monopolisierungsstrategien sowohl von europäischen als auch von ausländischen Produzenten zu bekämpfen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
129;VVPP;ADJD;niederbrennen;12;NZZ_1994_02_19_a28_seg3_s7;11;Full|Psp;Laut Angaben der britischen Organisation Oxfam sind etwa 150 Dörfer vollständig niedergebrannt worden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
130;VVFIN;ADJD;entfallen;21;NZZ_1995_02_25_a88_seg8_s5;25;Full|3|Sg|Pres|Ind;"Sie besagt, dass eine selbstgenutzte Wohnung, gleich wie jedes andere Konsumgut, ohne einkommenssteuerliche Folgen bleibt ; entsprechend entfällt selbst der Schuldzinsabzug vollständig .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
131;VVPP;ADJD;erreichen;6;NZZ_1998_10_02_a169_seg3_s12;5;Full|Psp;Bis diese Ziele allerdings vollständig erreicht seien, müsse in den Köpfen und Herzen vieler Menschen noch einiges bewegt werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
132;VVFIN;ADJD;ersterben;18;NZZ_1998_10_15_a23_seg5_s2;17;Full|3|Sg|Pres|Ind;Die Verwaltung ist der grösste Arbeitgeber, gefolgt vom Tourismus, der allerdings im Winterhalbjahr praktisch vollständig erstirbt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
133;VVINF;ADJD;abstoßen;17;NZZ_1998_06_10_a89_seg3_s9;16;Full|3|Pl|Pres|Ind;Laut zwei Regierungsbeschlüssen der letzten Monate wird der Staat seine verbliebenen Beteiligungen an allen Grossbanken vollständig abstossen, wobei im Fall der CS mindestens eine Sperrminorität von 34% an einen ( ausländischen ) strategischen Investor verkauft werden soll ( vgl. NZZ 6./7 .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
134;VVPP;ADJD;akkreditieren;20;NZZ_1994_07_29_a138_seg1_s20;19;Full|Psp;Das seit März 1992 in Betrieb stehende Labor ist eines von insgesamt 17 Labors, die vom IOK vollständig akkreditiert sind .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
135;VVPP;ADJD;aufheben;12;NZZ_1997_05_02_a48_seg10_s5;11;Full|Psp;Die Emissionsabgabe auf Beteiligungen sollte wohl in einem nächsten Schritt vollständig aufgehoben werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
136;VVINF;ADJD;ausräumen;6;NZZ_1999_08_27_a223_seg12_s2;5;Full|-2;Da sich Knappheitserscheinungen nie vollständig ausräumen lassen, wird es auch mittelfristig unumgänglich sein, zulasten der « Gatekeeper » eine Grundordnung mit minimalen Möglichkeiten eines Zugangs zu den Verteilnetzen zu schaffen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
137;VVIZU;ADJD;aufklären;22;NZZ_1996_09_11_a9_seg3_s1;21;Full|zu;( dpa/afp ) Der belgische König Albert hat am Dienstag die Justiz aufgefordert, den Fall der Kinderschänderbande um Dutroux vollständig aufzuklären .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
138;VVPP;ADJD;privatisieren;15;NZZ_1994_04_02_a39_seg5_s4;14;Full|Psp;Nach dem Willen der Bankorgane und des Regierungsrates soll die SKB jedoch längerfristig vollständig privatisiert und der Staat weitgehend aus seinen Verpflichtungen gegenüber der Bank entlassen werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
139;VVFIN;ADJD;gehen;4;NZZ_1999_01_05_a76_seg17_s2;8;Full|3|Sg|Pres|Ind;Mit diesem Schritt geht das Institut fast vollständig in den Besitz des Staates über .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
140;VVPP;ADJD;entschlüsseln;4;NZZ_1995_08_09_a149_seg2_s1;3;Full|Psp;Erstes Lebewesen vollständig entschlüsselt;nd;nd;not of interest;title, prädikativ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
141;VVFIN;ADJD;übergehen;60;NZZ_1998_06_25_a95_seg3_s2;54;Full|-2;Für 700 Mio. £ wird GEC den vom deutschen Elektronikkonzern Siemens an dem Joint venture gehaltenen Minoritätsanteil von 40% übernehmen : In bar wird GEC 610 Mio. £ zahlen, und die Restzahlung wird aus dem Kapitalanteil von 50% an dem gemeinsamen Telekommunikationsunternehmen Siemens GEC Communication Systems ( SGCS ) bestehen, das vollständig in die Kontrolle von Siemens übergehen wird .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
142;VVPP;ADJD;ausschöpfen;19;NZZ_1995_05_11_a83_seg9_s8;18;Full|Psp;Laut Bernabè sind die Möglichkeiten zur Steigerung der Produktionseffizienz im letzten Jahr weitgehend, aber noch nicht vollständig ausgeschöpft worden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
143;VVPP;ADJD;finanzieren;25;NZZ_1995_05_04_a101_seg9_s1;20;Full|Psp;Auf Gruppenebene konnten die Investitionen in das Anlagevermögen, die 1994 um 18% auf 311 Mio. Fr. zurückglitten, vollständig aus dem Cash flow finanziert werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
144;VVPP;ADJD;auspressen;11;NZZ_1999_03_23_a173_seg20_s3;10;Full|Psp;Die damaligen Behauptungen, die Zitrone am Flughafen sei vollständig ausgepresst, haben sich im nachhinein ebenfalls als falsch erwiesen .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
145;VVPP;ADJD;zerstören;12;NZZ_1996_11_09_a176_seg2_s7;11;Full|Psp;Trotzdem wurden die Büro- und Lagerräumlichkeiten einer eingemieteten Elektronikfirma fast vollständig zerstört .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
146;VVPP;ADJD;zuschneiden;21;NZZ_1995_03_17_a26_seg4_s6;17;Full|Psp;Auch 30 Jahre nach ihrer Gründung ist die Shiv Sena immer noch eine Bewegung, die vollständig auf ihren Gründer zugeschnitten ist .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
147;VVIZU;ADJD;abbauen;20;NZZ_1996_07_27_a82_seg8_s2;19;Full|zu;Die neuseeländische Regierung hat 1984 im Rahmen ihres umfassenden Deregulierungsprogramms beschlossen, die Subventionen innert kürzester Zeit nahezu vollständig abzubauen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
148;VVPP;ADJD;abschaffen;41;NZZ_1993_12_28_a38_seg2_s5;40;Full|Psp;Aber ausgerechnet in Zürich, wo die PKK über eine Zentrale verfügt, ist dies nicht möglich, da die rot-grüne Mehrheit - gegen den Widerstand der Bürgerlichen - den polizeilichen Informationsdienst, das « KK III », vollständig abgeschafft hat .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
149;VVINF;ADJD;überlassen;27;NZZ_1993_08_04_a47_seg6_s2;21;Full|-2;Der Bund hätte sich nach dem Willen der Initianten inskünftig ausschliesslich über indirekte Steuern zu finanzieren und die direkten Steuern vollständig den Kantonen und Gemeinden zu überlassen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
150;VVPP;ADJD;katalogisieren;11;NZZ_1998_08_05_a148_seg4_s4;8;Full|Psp;In ungefähr einem Jahr soll die Sammlung vollständig im Computer katalogisiert und damit einem interessierten Publikum zugänglich sein .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
151;VVPP;ADJD;vertreiben;15;NZZ_1997_09_24_a20_seg7_s3;11;Full|Psp;"Zu Beginn des Krieges wurden die Kroaten und Bosnjaken fast vollständig aus der Stadt vertrieben ; die « ethnische Säuberung » hatte 1992 ihren Höhepunkt .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
152;VVINF;ADJD;vermissen;24;NZZ_1995_03_08_a42_seg13_s14;23;Full|-2;Die SBB, die sich in Werbung und Imagepflege volksverbunden geben, lassen diese heimatliche Verbundenheit im jetzt zur Debatte stehenden Testfall vollständig vermissen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
153;VVFIN;ADJD;konzentrieren;14;NZZ_1996_10_05_a191_seg8_s1;9;Full|3|Sg|Past|Ind;Selbst wenn man sich auf die mehrheitlich oder vollständig Hemingway gewidmeten literarischen Texte konzentrierte, ist es nicht einfach, eine Übersicht zu gewinnen, denn das halbe Dutzend Titel, das man im Katalog der Zürcher Nordamerika-Bibliothek unter dem Schlagwort « Ernest Hemingway, in fiction, drama, poetry, etc. » findet, ist, wie bereits angedeutet, nur die Spitze eines Eisbergs, der im Wachsen begriffen ist .;nd;nd;not of interest;ModADJ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
154;VVFIN;ADJD;lauten;18;NZZ_1999_09_03_a229_seg2_s3;17;Full|3|Sg|Pres|Ind;Aus diesem Grunde sei der Hinweis erlaubt, dass der offizielle Titel des heutigen katholischen Malteserordens vollständig lautet : « Souveräner Militärischer Hospitalorden des Heiligen Johannes von Jerusalem, genannt von Rhodos, genannt von Malta » .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
155;VVPP;ADJD;setzen;8;NZZ_1997_08_14_a40_seg2_s1;5;Full|Psp;Börsengesetz auf Anfang 1998 vollständig in Kraft gesetzt;nd;nd;not of interest;title, prädikativ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
156;VVPP;ADJD;gewahren|wahren;18;NZZ_1999_05_21_a129_seg8_s4;17;Full|Psp;Die ISMA lehnt dieses Ansinnen grundsätzlich ab und beharrt darauf, dass die Rechte der Anleger vollständig gewahrt bleiben müssen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
157;VVINF;ADJD;ordnen;13;NZZ_1994_10_01_a53_seg3_s8;11;Full|-2;Dieser Vorschlag, mit dem die FDP-Experten die steuerfinanzierten Sozialleistungen vollständig neu ordnen möchten, entspricht im Prinzip einer negativen Einkommenssteuer, welche ein Existenzminimum sichert und die rund 150 verschiedenen Sozialleistungen aus drei Dutzend Quellen ersetzen würde .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
158;VVINF;ADJD;vereinnahmen;9;NZZ_1997_08_16_a195_seg7_s1;7;Full|-2;Bei all dem Eifer, Indien vollständig zu vereinnahmen und britische Werte in die Welt zu tragen, übersah man, dass die Vereinnahmung des Fremden keine kulturelle Einbahnstrasse sein kann .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
159;VVINF;ADJD;vereinen;20;NZZ_1999_01_23_a239_seg13_s17;17;Full|-2;Die heute aktuellen Interessen weisen in einander entgegengesetzte Richtungen : Kultivierung des Individuums und Familiensolidarität sind vollständig nicht zu vereinen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
160;VVPP;ADJD;zerstören;6;NZZ_1999_12_28_a37_seg1_s1;5;Full|Psp;Bannwald ob Stans fast vollständig zerstört;nd;nd;not of interest;title, prädikativ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
161;VVPP;ADJD;einlösen;19;NZZ_1995_05_27_a197_seg4_s9;18;Full|Psp;Das ambitiöse Programm ist gewiss überaus bedenkenswert, doch sind die Ansprüche wohl zu hoch, um vollständig eingelöst werden zu können .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
162;VVPP;ADJD;abschließen;11;NZZ_1994_06_07_a62_seg6_s5;10;Full|Psp;Dieser Prozess verzögert sich jedoch und wurde noch nicht vollständig abgeschlossen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
163;VVPP;ADJD;erhalten;23;NZZ_1995_06_02_a108_seg5_s7;22;Full|Psp;Die nach dem Zweiten Weltkrieg in der Bundesrepublik Deutschland entstandene Lagerliteratur der Ukrainer ist für die Zeit von 1945 bis 1957 vollständig erhalten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
164;VVFIN;ADJD;zerstören;9;NZZ_1999_11_03_a63_seg2_s4;13;Full|3|Pl|Past|Ind;Die Trümmer durchschlugen das Dach des Vorbaus und zerstörten das Gebäude fast vollständig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
165;VVFIN;ADJD;erklären;6;NZZ_1996_02_15_a86_seg1_s17;18;Full|3|Sg|Pres|Ind;Das mag richtig sein, erklärt indessen die miserable « Treffsicherheit » in der Ära Stich nicht vollständig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
166;VVFIN;ADJD;füllen;19;NZZ_1995_06_16_a150_seg5_s4;18;Full|3|Sg|Past|Ind;Die Stimmung war reichlich gespannt, als sich das Festzelt auf dem Gemeindeplatz bis acht Uhr fast vollständig füllte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
167;VVPP;ADJD;verbrauchen;15;NZZ_1995_07_15_a46_seg8_s2;14;Full|Psp;Die geschaffenen Güter und Dienstleistungen werden von den sie herstellenden Arbeitskräften nicht mehr vollständig verbraucht .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
168;VVPP;ADJD;bringen;15;NZZ_1995_05_24_a198_seg13_s6;12;Full|Psp;Dazu wird das Gemisch von Edelmetallen zuerst mit Königswasser und/oder Salzsäure/Chlor vollständig in Lösung gebracht, was u. U. mehrere Tage dauert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
169;VVFIN;ADJD;kommen;25;NZZ_1995_12_07_a92_seg8_s5;22;Full|3|Sg|Past|Ind;Sie alle verzeichnen bis zu 35% hohe Umsatzsprünge und stellen zudem sicher, dass der Verkehr in Frankreich bisher noch nicht vollständig zum Erliegen kam .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
170;VVPP;ADJD;feststellen;8;NZZ_1996_10_19_a77_seg3_s6;7;Full|Psp;Und selbst wenn die Schäden je vollständig festgestellt werden, was angesichts der angetroffenen Zustände wenig wahrscheinlich ist, so dürfte sich laut PUK bei vielen Nachforderungen bereits die Frage der Verjährung stellen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
171;VVIZU;ADJD;ausmessen;13;NZZ_1997_03_07_a221_seg16_s3;12;Full|zu;Zudem ist das Referendum das einzige Instrument, um die Volksmeinung vollständig auszumessen über das Verhältnis zum Vergangenheitsbild der Schweiz .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
172;VVIZU;ADJD;angleichen;17;NZZ_1996_11_27_a75_seg3_s4;12;Full|zu;Sie habe die Banque de France gezwungen, ihre Zinspolitik praktisch vollständig derjenigen der Deutschen Bundesbank anzugleichen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
173;VVPP;ADJD;verwüsten;12;NZZ_1994_08_15_a74_seg13_s2;11;Full|Psp;Eine Fassade des Gebäudes stürzte ein, das Hausinnere wurde vollständig verwüstet .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
174;VVPP;ADJD;decken;9;NZZ_1994_06_29_a51_seg3_s3;3;Full|Psp;Dieser habe vollständig durch die Auflösung offener Reserven gedeckt werden können, teilte Aeroleasing weiter mit .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
175;VVIZU;ADJD;ausleuchten;28;NZZ_1996_10_08_a27_seg6_s12;27;Full|zu;Der blosse Blick auf die Handelsbilanzen genügt im übrigen nicht, das vielschichtige Beziehungsverhältnis, in das Schweizer Konzerne in Nippon seit Jahrzehnten eingebettet sind, vollständig auszuleuchten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
176;VVPP;ADJD;orientieren;18;NZZ_1998_04_24_a171_seg3_s10;17;Full|Psp;Wettstein betont, dass das Wiederöffnungskonzept erst vor wenigen Tagen eingereicht wurde und er noch nicht vollständig orientiert sei .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
177;VVPP;ADJD;zerstören;8;NZZ_1995_04_21_a18_seg3_s5;7;Full|Psp;Der Wagen von Aznar wurde praktisch vollständig zerstört .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
178;VVPP;ADJD;verbrauchen;36;NZZ_1997_02_05_a179_seg6_s10;31;Full|Psp;"Dabei galt es folgende Unsicherheiten zu klären : Werden durch den Laserbohrprozess Temperaturen erzeugt, die zu einer Schädigung der empfindlichen Innenohrstrukturen führen können ; kann Laserenergie, die nicht vollständig beim Durchbohren der Fussplatte verbraucht wurde, gesundes Gewebe schädigen ; und können Druckwellen, die bei der Gewebeabtragung mit gepulsten Lasersystemen erzeugt werden, die drucksensiblen Haarzellen in der Gehörschnecke mechanisch schädigen ?";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
179;VVIZU;ADJD;ausliefern;31;NZZ_1994_10_04_a74_seg13_s1;30;Full|zu;Trotz « riesigen Schwierigkeiten », die unter anderem durch Personalmangel bedingt sind, unternimmt die Bundeskanzlei alles, um die systematische Sammlung des Bundesrechts so rasch wie möglich vollständig auszuliefern .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
180;VVIZU;ADJD;weitergeben;14;NZZ_1995_12_18_a30_seg2_s7;10;Full|zu;Sie warfen dem Grossverteiler vor, die Preissenkungen nicht vollständig auf die Ladenpreise weiterzugeben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
181;VVPP;ADJD;privatisieren;13;NZZ_1996_11_15_a83_seg3_s1;12;Full|Psp;Frankfurt, 14. Nov. ( ap ) Die Lufthansa kann nun vollständig privatisiert werden, wobei die EU-Kommission allerdings zur Auflage machte, dass die Aktienmehrheit an der Fluggesellschaft in deutschem Besitz bleiben muss, wie das Bonner Verkehrsministerium mitteilt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
182;VVFIN;ADJD;ausgleichen;19;NZZ_1997_07_24_a70_seg4_s9;18;Full|-2;Die Kritik geht unter anderem dahin, dass die vorgesehenen Direktzahlungen die Einkommenseinbussen durch die Preissenkungen nicht vollständig ausgleichen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
183;VVINF;ADJD;decken;27;NZZ_1998_10_28_a87_seg11_s6;25;Full|-2;So vermochten die in der Zahlungsbilanz für die ersten sieben Monate ausgewiesenen Netto-Direktinvestitionen von 62 Mrd. $ das Leistungsbilanzminus von 66 Mrd. $ fast vollständig zu decken .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
184;VVPP;ADJD;einkleiden;14;NZZ_1994_01_19_a131_seg7_s8;12;Full|Psp;Die Identität der eintreffenden Personen wird abgeklärt, darauf werden sie vollständig neu eingekleidet, bevor sie in eines der drei Stockwerke gelangen, in denen insgesamt 90 Betten zur Verfügung stehen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
185;VVPP;ADJD;anlegen;37;NZZ_1998_01_03_a130_seg8_s11;34;Full|Psp;"Als Klassizist war er davon überzeugt, dass der vornehmste Bestandteil einer Oper die Dichtung sei ; er fasste das so auf, dass das Spiel der Darsteller und auch die Musik möglichst vollständig im Text angelegt sein sollten .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
186;VVFIN;ADJD;einstellen;13;NZZ_1999_02_11_a4_seg2_s3;12;Full|3|Sg|Pres|Subj;Der eritreische Präsidentenberater Gebremeskel sagte, bevor Äthiopien seine Angriffe nicht vollständig einstelle, werde es kein Waffenstillstandsabkommen geben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
187;VVFIN;ADJD;sublimieren;10;NZZ_1995_05_24_a193_seg4_s9;13;Full|2|Pl|Pres|Ind;Im Norden sind die Verhältnisse komplizierter : im Sommer sublimiert das Kohlendioxid vollständig und hinterlässt eine aus Wassereis bestehende Kalotte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
