;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
4711875;NZZ_1996_02_10_a192_seg3_s8;Dieser Geniestreich stammt selbstverständlich aus der pausenlos brodelnden Ideenküche unseres Schweizer Fernsehens DRS , und er hat wahrlich staatspolitisches Format .;ADJD;brodelnd;8;Pos|Dat|Sg|Fem;ADJA;7
4717833;NZZ_1996_02_12_a123_seg3_s26;Auf der Gegenseite ging nur vom pausenlos ausgepfiffenen Ex-Barcelonista Laudrup noch einige Gefahr aus .;ADJD;--;8;Pos|Dat|Sg|Neut;ADJA;7
4858543;NZZ_1996_01_10_a112_seg4_s13;Sie tanzen die Hast des Jahrtausends , emsig und pausenlos .;ADJD;und;9;Coord|-2;KON;10
4926886;NZZ_1996_01_22_a96_seg3_s1;Wolfgang Schwitter , die todkranke Hauptperson in Friedrich Dürrenmatts « Meteor » , entzieht sich in seinem Tun und Lassen und Sein jeglicher Beurteilung , indem er pausenlos auf sein unmittelbar bevorstehendes Sterben hinweist .;ADJD;hinweisen;34;Full|3|Sg|Pres|Ind;VVFIN;28
4958424;NZZ_1996_01_27_a24_seg7_s1;Reformen - pausenlos;ADJD;No Head;1;No Head;No Head;3
4960126;NZZ_1996_01_27_a95_seg4_s2;Obwohl die Administration Hashimoto pausenlos in Verhandlungen mit den Eigentümern und Hauptgläubigern sanierungsbedürftiger Hypothekargesellschaften , der sieben « Jusen » , steht , ist keine Lösung in Sicht .;ADJD;sein;24;Sein|3|Sg|Pres|Ind;VAFIN;5
4993965;NZZ_1996_07_02_a189_seg2_s4;So werden trotz ablehnendem Volksentscheid zum entsprechenden Kredit bis heute pausenlos weitere Verkehrsschikanen gebaut .;ADJD;weit;12;Comp|Acc|Pl|Fem;ADJA;11
4994083;NZZ_1996_07_02_a198_seg2_s2;Einerseits werden die von den Projekten betroffenen Regionen nicht müde , den Lärm pausenlos verkehrender Güterzüge als unzumutbar darzustellen , anderseits versprechen sich ganze Landesteile vom Anschluss an das neue Verkehrsnetz wahre Wirtschaftswunder .;ADJD;verkehrend;15;Pos|Gen|Pl|Masc;ADJA;14
5001032;NZZ_1996_07_04_a70_seg3_s2;Da wird pausenlos begrüsst , gewürdigt , verpflegt , geklatscht , getuschelt , übersetzt , notiert und vergessen .;ADJD;begrüßen;4;Full|Psp;VVPP;3
5008623;NZZ_1996_07_05_a120_seg6_s5;Die « Revisor » -Verfilmung des 1958 in Baku geborenen Regisseurs ( und jetzt auch Produzenten ) Sergei Gasarow verwandelt Gogols Provinznest in ein luxuriöses Jagdschloss , in dem ein paar bekannte und befreundete Schauspieler die Rollen völlig überzeichnen und sich pausenlos anschreien : ein Riesengaudi für die Macher und ihren Anhang , eine Zumutung für die Zuschauer .;ADJD;anschreien;43;Full|3|Pl|Pres|Ind;VVFIN;42
5027775;NZZ_1996_07_09_a24_seg5_s2;Radio Pjongjang berichtete pausenlos über den zweiten Todestag des langjährigen Führers der Volksrepublik Nordkorea .;ADJD;berichten;3;Full|3|Sg|Past|Ind;VVFIN;4
5068543;NZZ_1996_07_17_a26_seg7_s3;Bei der Autobahnbrücke ist das Vogelgezwitscher vom Teichufer nur noch Erinnerung , hier braust und saust es pausenlos .;ADJD;sausen;16;Full|3|Sg|Pres|Ind;VVIMP;18
5117180;NZZ_1996_07_25_a188_seg3_s17;Fast pausenlos donnern Motorboote aller Kategorien an unserem Ferienparadies vorüber , die Küste hinauf und wieder hinunter , um schliesslich am Abend irgendwo in der weiten Bucht zu verschwinden .;ADJD;donnern;3;Full|1|Pl|Pres|Ind;VVFIN;2
5127015;NZZ_1996_07_27_a111_seg5_s14;Wer sich pausenlos treiben lässt , sieht alles und nichts richtig .;ADJD;treiben;4;Full|-2;VVINF;3
5133883;NZZ_1996_07_29_a49_seg3_s10;Soldaten , Sicherheitskräfte und freiwillige Helfer sind pausenlos im Einsatz , um Dammbrüche zu reparieren .;ADJD;sein;7;Sein|3|Pl|Pres|Ind;VAFIN;8
5219657;NZZ_1996_06_13_a190_seg1_s1;« Was man ernsthaft betreiben will , muss man pausenlos tun , tun , tun »;ADJD;müssen;8;Mod|3|Sg|Pres|Ind;VMFIN;10
5268259;NZZ_1996_06_21_a213_seg6_s4;Ebenso imponierend schliesslich das Tempo , das sie den Deutschen fast pausenlos über 90 Minuten diktierten , aber das Glück wollte sich nicht zum Willen und Kraftaufwand gesellen .;ADJD;diktieren;16;Full|3|Pl|Past|Ind;VVFIN;12
5329437;NZZ_1996_05_03_a193_seg7_s12;Fasel ist auch klar , dass man diesen aus Imagegründen nicht pausenlos ändern sollte .;ADJD;ändern;13;Full|-2;VVINF;12
5363375;NZZ_1996_05_09_a200_seg3_s78;Auch wenn aus dem Fernsehgerät über der Theke pausenlos rabiate Actionfilme flimmern und somit harte Umgangsformen vortäuschen , bürgt doch die Südstaaten-Grandeur des Panhandle für gebührende Umgangsformen und sichere Heimkehr .;ADJD;rabiat;10;Pos|Acc|Pl|Masc;ADJA;9
5381863;NZZ_1996_05_13_a88_seg5_s4;Dies , obwohl ihnen die geliebte Frau pausenlos goldene Brücken bastelt .;ADJD;golden;9;Pos|Acc|Pl|Fem;ADJA;8
5417598;NZZ_1996_05_20_a82_seg9_s2;Der Phantasie sind dabei keine Grenzen gesetzt - eine originelle Spendenkampagne trägt beispielsweise im wendigen US-Englisch den Namen « Phonaton » : Man ruft während einer Nacht pausenlos Studienkollegen in der ganzen Welt an und fordert sie zu Spenden auf .;ADJD;rufen;24;Full|3|Sg|Pres|Ind;VVFIN;28
5537098;NZZ_1996_03_09_a211_seg5_s35;Das ist das Wirkungsfeld von Samy und Christie , die für 100 000 Leute in 300 Dörfern pausenlos aktiv sind .;ADJD;aktiv;19;Pos;ADJD;18
5600047;NZZ_1996_03_21_a119_seg2_s7;Weil also die Räume klein sind , die Durchbrüche aber zahlreich und die pausenlos nachströmende Menge ( etwa 350 Besucher in der Stunde ) gross , gibt es in unmittelbarer Nähe zu den ausgestellten Werken nicht die kleinste Hoffnung auf eine Zone der Ruhe .;ADJD;--;15;Pos|Nom|Sg|Fem;ADJA;14
5608850;NZZ_1996_03_22_a155_seg5_s5;Was aber tun , wenn man nicht pausenlos privatisieren mag ?;ADJD;privatisieren;9;Full|-2;VVINF;8
5608863;NZZ_1996_03_22_a155_seg6_s3;Sei es als Drogenhündin , die vor lauter Giftschnüffeln selber zum dealenden Hundsfott wird , oder als räudiger , bissiger , immergeiler Kater oder als Frosch , der den Prinzen in sich in Abrede stellt und sich lieber dem Storch verfüttern lässt , als sich weiterhin pausenlos abküssen zu lassen , oder gar als eine ganze Würmer-Bande , welche euphorisch die Ankunft einer « neichen Leich » feiert .;ADJD;--;48;Full|-2;VVINF;47
5629804;NZZ_1996_03_26_a145_seg3_s18;Kommt ein fremdländisch aussehender Mensch in Sicht , wird die Polizei geholt , Verbrecher verraten sich sofort durch ihre bösartigen Visagen und erklären jeweils laut und deutlich , welche Schweinerei sie gerade vorhaben , und die Kinder betonen dazu pausenlos ihre eigene Rechtschaffenheit und Moral .;ADJD;Rechtschaffenheit;43;Reg|Acc|Sg|Fem;NN;40
5656770;NZZ_1996_11_01_a159_seg7_s6;Zurück zur GC-Bilanz : Das vielleicht günstigste Aufwand-Ertrag-Verhältnis erzielte im Aufbau Esposito , obwohl auch er nicht unbedingt pausenlos brillierte , sondern sich meistens auf seine Defensivaufgaben konzentrierte .;ADJD;brillieren;20;Full|3|Sg|Past|Ind;VVFIN;19
5671789;NZZ_1996_11_04_a151_seg5_s16;Es übernahm nun entschlossen die Initiative drängte den Favoriten fast pausenlos in dessen Platzhälfte .;ADJD;drängen;7;Full|3|Sg|Past|Ind;VVFIN;11
5679314;NZZ_1996_11_06_a1_seg6_s15;Die beiden Präsidentschaftsanwärter haben in den letzten Tagen vor der Wahl kaum noch geschlafen und in pausenlos sich jagenden Auftritten ihr Letztes gegeben .;ADJD;jagend;19;Pos|Dat|Pl|Masc;ADJA;17
5679401;NZZ_1996_11_06_a4_seg8_s3;Die beiden Präsidentschaftsanwärter haben in den letzten Tagen vor der Wahl kaum noch geschlafen und in pausenlos sich jagenden Auftritten ihr Letztes gegeben .;ADJD;jagend;19;Pos|Dat|Pl|Masc;ADJA;17
5692431;NZZ_1996_11_08_a77_seg13_s1;Trotzdem geht die Kampagne gegen die Schweiz fast pausenlos weiter , zum Teil mit immer abstruseren Ansinnen .;ADJD;gehen;2;Full|3|Sg|Pres|Ind;VVFIN;9
5700454;NZZ_1996_11_09_a119_seg4_s3;Sein Heldenstück , von oberster Stelle im Interesse des Machterhalts bestellt , handelt von der Inthronisierung einer nationalen Staatskultur nach altbewährtem Muster : pausenlos purzeln darin Köpfe , fallen Institutionen , straucheln Organisationen .;ADJD;purzeln;25;Full|-2;VVFIN;24
5709928;NZZ_1996_11_11_a114_seg3_s11;Man wunderte sich , woher Brecker den nie versiegenden Luftstrom nahm , der sein Instrument pausenlos durchwehte , welcher Motor die Finger von Calderazzo stets noch schneller zucken liessen .;ADJD;--;17;Full|3|Sg|Past|Ind;VVFIN;16
5750215;NZZ_1996_11_18_a142_seg4_s16;Eishockey im Alles-oder-nichts-Format , ein Grabenkampf um Eiszentimeter und Chancenvorteile , mitleidlose Härte im Zweikampf meistens diesseits des reglementarisch festgelegten Verhaltenskodexes - ob durch die Zuger Brille oder aus Berner Optik : die Spieler ergriffen in diesem fast pausenlos hochklassigen Vergleich die Gelegenheit für eine Art PR in eigener Sache .;ADJD;hochklassig;40;Pos|Dat|Sg|Masc;ADJA;39
5752534;NZZ_1996_11_18_a184_seg12_s7;Doch an einem Tag wie diesem habe man fürs Lesen keine Weile , sondern sei pausenlos am Bedienen .;ADJD;sein;15;Sein|3|Sg|Pres|Subj;VAFIN;16
5850726;NZZ_1996_10_04_a165_seg4_s6;Man scheint übereingekommen zu sein , dass das private Fernsehen im grossen und ganzen Schwachsinn produziert und dass die Auswirkungen der konstanten Berieselung mit Torheiten , Gewalt und pausenlos sich jagenden visuellen Reizen vermutlich schädlich sind , dass es aber sehr schwer ist , dies schlüssig zu beweisen .;ADJD;jagend;31;Pos|Dat|Pl|Masc;ADJA;29
5860796;NZZ_1996_10_05_a199_seg12_s3;"Kreisky war in der Tat ein Magier , wie es im « Duden » heisst : « ein Zauberer » , ein « berufsmässiger Zauberkünstler » ; ein pausenlos agierender , improvisierender , oft von seiner eigenen Formulierungs- und Gesprächslust berauschter Mensch , zugleich aber auch eine politische Spielernatur , die hundert Dinge gleichzeitig in Bewegung hielt .";ADJD;agierend;30;Pos|Nom|Sg|Masc;ADJD;29
5979139;NZZ_1996_10_26_a169_seg6_s8;Protestdemonstrationen gegen die Sowjetunion und Solidaritätserklärungen für Ungarn folgten im ganzen Land während Wochen fast pausenlos .;ADJD;folgen;9;Full|3|Pl|Past|Ind;VVFIN;16
5999139;NZZ_1996_10_30_a165_seg3_s25;Immer wieder vermochten die Verteidiger rettend einzugreifen , oder der brillante Keeper Andersson , der pausenlos die Vorderleute dirigierte , war auf dem Posten .;ADJD;dirigieren;19;Full|3|Sg|Past|Ind;VVFIN;16
6011875;NZZ_1996_09_04_a30_seg6_s2;Auch ihnen bringt man viel Verständnis entgegen : Wer verlöre nicht die Fassung , wenn er pausenlos bei Krankenkassen und Kantonsärzten ennet der Grenze um Kostengutsprachen nachsuchen müsste und letztlich auf der Rechnung für den längst operierten Patienten sitzenbliebe , weil die Gesetzesexegeten bei Versicherungen und Kantonen aus den Paragraphen nur eine Zahlungspflicht des jeweils anderen abzuleiten vermögen und der inzwischen Genesene und jahrelange Prämienzahler auch nicht zum eigenen Portemonnaie greifen will ?;ADJD;--;22;Full|3|Sg|Pres|Ind;VVFIN;17
6141712;NZZ_1996_09_25_a195_seg4_s13;Seit langem hatte sich die Equipe auf zahlreichen Ebenen und an vielen Fronten schier pausenlos zu bewähren .;ADJD;bewähren;17;Full|-2;VVINF;15
6238618;NZZ_1997_04_11_a225_seg48_s11;Hatten 10 179 Besucher vorher noch pausenlos einen grossartigen akustischen Rahmen geschaffen , herrschte unvermittelt absolute Stille , welche die Spannung zusätzlich steigerte .;ADJD;schaffen;12;Full|Psp;VVPP;7
6240584;NZZ_1997_04_12_a60_seg3_s7;Während er pausenlos auf den Berichterstatter einredet , baut er flink das Spielbrett auf und legt einige Plasticbuchstaben auf den Tisch .;ADJD;einreden;7;Full|3|Sg|Pres|Ind;VVFIN;3
6340384;NZZ_1997_04_29_a224_seg5_s7;Während der ersten sieben Löcher steigt das Gelände fast pausenlos an .;ADJD;steigen;6;Full|3|Sg|Pres|Ind;VVFIN;10
6392136;NZZ_1997_08_12_a105_seg3_s1;Niemals mehr schlafe ich ein unterm gelben Magneten der zieht Kanaldeckel an Polizisten sind ihm verfallen ich sah an jedem Laternenpfahl einen mit Handschellen festgemacht damit sie nicht rückfällig werden Autos klauen Bomben legen , und ich bin ein doppelt beschuhter Gedanke geworden mein Pyjama dreht Nachtrunden pausenlos während ich Daseinsbeweise erfinde ohne Glück ich gestehe es ein denn wenn wir beim Stadtparkpissoir dem Kreis Spiritisten erscheinen jubeln sie : Geisterkontakt !;ADJD;drehen;46;Full|2|Pl;VVFIN;48
6456497;NZZ_1997_08_23_a221_seg7_s46;Zum Sammeln der Tiere holperte er mit Jeep und Lastwagen 47 000 Kilometer über ausgewaschene Pisten , während Emy im Camp mit heisser Asche gegen Treiberameisen kämpfte und mit dem Füttern und Beobachten der vielen Tiere fast pausenlos beschäftigt war .;ADJD;beschäftigen;39;Full|Psp;VVPP;38
6472277;NZZ_1997_08_27_a118_seg3_s14;Wie um sie zu verdecken , werden zugleich pausenlos Stilübungen unternommen , lyrische Bilder , Lakonismen , Traumsequenzen , Alltagssplitter hinzuerfunden , die dem Ganzen einen anspruchsvollen Anstrich geben , mal lässig-humorvoll , mal metaphorisch verblasen .;ADJD;unternehmen;11;Full|Psp;VVPP;9
6495106;NZZ_1997_07_31_a172_seg4_s17;Man sitzt , lauscht den Stimmen der pausenlos flanierenden Fremden im steten Auf und Nieder , vermischt mit Einheimischen in südlicher Siesta-Stunde .;ADJD;flanierend;9;Pos|Gen|Sg|Fem;ADJA;8
6498646;NZZ_1997_12_01_a106_seg3_s19;Als um Viertel vor elf Uhr die Glocken der Altstadtkirchen zu läuten begannen , trafen nacheinander die offiziellen Gäste des Trauergottesdienstes ein : Der Treppendurchgang zum Limmatquai schien pausenlos Politiker aus dem In- und Ausland auszuspucken , die von den Photographen abgelichtet wurden .;ADJD;scheinen;28;Full|3|Sg|Past|Ind;VVFIN;29
6563011;NZZ_1997_12_12_a1_seg6_s3;Die Rentenreform jedoch wurde pausenlos weitergetrieben , und am frühen Donnerstagmorgen konnte der Durchbruch bekanntgegeben werden .;ADJD;weitertreiben;6;Full|Psp;VVPP;5
6737794;NZZ_1997_02_14_a154_seg3_s19;Beim Kostümverleih Baumgartner an der Walchestrasse geht man mit der Zeit , hat beispielsweise drei Harry-Hasler-Monturen schneidern lassen , die gemäss Heinz Baumgartner « während der ganzen Fasnachtszeit pausenlos im Einsatz sind » .;ADJD;sein;32;Sein|3|Pl|Pres|Ind;VAFIN;29
6740377;NZZ_1997_02_14_a214_seg6_s2;Arbeiter besetzten die Betriebe , Demonstrationen folgten pausenlos aufeinander .;ADJD;folgen;7;Full|3|Pl|Past|Ind;VVFIN;8
6805451;NZZ_1997_02_26_a177_seg5_s2;Denn Björn der Grosse ist mit Leibe und Seele und pausenlos Perfektionist .;ADJD;und;10;Coord|-2;KON;11
6855882;NZZ_1997_01_09_a133_seg3_s15;Fast pausenlos waren die Telefonleitungen besetzt , pausenlos suchten Autohalter um Rat nach .;ADJD;suchen;9;Full|3|Pl|Past|Ind;VVFIN;8
6873445;NZZ_1997_01_13_a81_seg3_s3;Seit Jahren nimmt George Tabori pausenlos Abschied , deklariert praktisch jedes seiner latent todessehnsüchtigen Theaterprojekte als das allerletzte - um dann ein paar Monate später , leicht verlegen und voller Lebensfreude , zu seiner nächsten Abschiedsvorstellung anzutreten ... Der hagere , schöne , stolze alte Bühnenarbeiter erinnert mit seiner durchaus selbstironischen Melodramatik ein wenig an den greisen Indianerhäuptling im Hollywood-Film « Little Big Man » : Dieser legt sich feierlich zum Sterben hin , wird indessen vom Tod einfach ignoriert .;ADJD;nehmen;3;Full|3|Sg|Pres|Ind;VVFIN;6
6878319;NZZ_1997_01_14_a8_seg6_s2;Die Verhandlungsdelegationen tagten pausenlos in einem Luxushotel in Jerusalem , und die Telefone in Jerusalem , Kairo , Washington und Amman klingelten andauernd .;ADJD;tagen;3;Full|3|Pl|Past|Ind;VVFIN;4
6907667;NZZ_1997_01_18_a165_seg5_s18;Dann sollen täglich pausenlos drei bis vier Ärzte mit Autos in der Stadt unterwegs sein .;ADJD;sein;15;Sein|-2;VAINF;4
6907698;NZZ_1997_01_18_a166_seg3_s16;Es klingelte fast pausenlos , und neben « zu jungen » oder vermutlich zu wenig qualifizierten Interessenten meldeten sich Gastro-Senioren , die für den Job durchaus in Frage kommen , und Zeit für weitere Anfragen ist ja noch vorhanden .;ADJD;klingeln;2;Full|3|Sg|Past|Ind;VVFIN;4
6908772;NZZ_1997_01_18_a199_seg1_s6;Die Fahrt auf dem 26 km langen Parcours von der Lauberhornschulter nach Innerwengen führt beinahe pausenlos an massiv verankerten Fangnetzen vor Draht- und Holzzäunen vorbei .;ADJD;führen;14;Full|3|Sg|Pres|Ind;VVFIN;16
6934000;NZZ_1997_01_23_a188_seg5_s12;Dann scheint die Sonne , was man um so freudiger begrüsst , wenn sie es nicht pausenlos tut , und dazu kommt weiter , dass solch ein afrikanischer Wolkenbruch ein veritables Spektakel ist , eines , das man erlebt haben will , und dies nicht nur um die Vorzüge eines Dachs über dem Kopf angemessen zu würdigen .;ADJD;tun;18;Full|3|Sg|Pres|Ind;VVFIN;17
6976750;NZZ_1997_01_30_a171_seg4_s29;Mit ganz wenigen Ausnahmen - Ausscheren von LdU/EVP - setzte sich die « nichtlinke » Mehrheit pausenlos durch , was auf der Seite der Linken zu einer aggressiven Gereiztheit führte , die sich mit unhöflichen Angriffen auf die Person der bürgerlichen Sprecher statt auf die Sache Luft machte , am Resultat aber nichts zu ändern vermochte .;ADJD;setzen;10;Full|3|Sg|Past|Ind;VVFIN;17
7040825;NZZ_1997_07_12_a53_seg4_s10;Zwölf Ortsfeuerwehren mit über 100 Frauen und Männern standen pausenlos im Einsatz .;ADJD;stehen;9;Full|3|Pl|Past|Ind;VVFIN;10
7062461;NZZ_1997_07_16_a135_seg12_s5;Man wartet auf den Bus , während pausenlos Fahrzeuge an einem vorüberbrausen , -donnern und -stinken .;ADJD;No Head;0;No Head;No Head;8
7100652;NZZ_1997_07_24_a137_seg3_s9;Drei Damen und zwei Herren scheinen irgendwie pausenlos auf Reisen zu sein , unter anderem auf der Suche nach der Partnerin oder dem Partner , und da diese zum Beispiel in schwindelerregender Höhe an der Stahlkonstruktion des Zeltes zu hängen pflegen und eine der Reisenden stets mit zwei Koffern und einer Hutschachtel unterwegs ist - was sie keineswegs daran hindert , mit dem Gepäck obere Regionen zu erklimmen - , kann keineswegs von einem leichten Unterfangen gesprochen werden .;ADJD;sein;12;Sein|-2;VAINF;8
7121564;NZZ_1997_07_29_a52_seg3_s4;Tausende von Helfern versuchen pausenlos , mit Sandsäcken die Dämme zu stärken , in denen immer mehr Sickerstellen auftreten .;ADJD;versuchen;4;Full|3|Pl|Pres|Ind;VVFIN;5
7217839;NZZ_1997_06_16_a144_seg13_s4;Mir scheint , Nadolny habe nicht unrecht , wenn er feststellt , dass Menschen im Zug deshalb stets etwas sympathischer seien als in anderen Verkehrsmitteln - als im Auto etwa , wo sie sich pausenlos entweder mit einem Überholmanöver oder mit der Rettung ihres Lebens zu befassen haben , oder im Flugzeug , wo sie , eingeklemmt in engen Sitzreihen , ungeduldig auf den möglichst baldigen Ausstieg warten .;ADJD;entweder;36;Coord|-2;KON;35
7218525;NZZ_1997_06_16_a156_seg5_s5;Die Schweizer Bahnen sollten , wie die Propaganda der Befürworter pausenlos eingehämmert hatte , in Zukunft dem Schweizervolk gehören .;ADJD;--;12;Full|Psp;VVPP;11
7384785;NZZ_1997_05_17_a72_seg1_s13;So präsentierte sich die Regierungsmannschaft Juppés von Anfang an wie eine Feuerwehr , die pausenlos budgetäre Brände löschen und gleichzeitig ganz unzimperlich an der Fiskalschraube drehen musste , damit für die laufende Periode ein Staatsdefizit von maximal 3% kein Ding der Unmöglichkeit bleibt .;ADJD;löschen;18;Full|-2;VVFIN;15
7404570;NZZ_1997_05_22_a2_seg4_s2;Laut den Angaben aus seiner Umgebung trafen Kabila und sein Mitarbeiterstab seit der Ankunft des Staatschefs in Kinshasa am Vorabend pausenlos mögliche Kandidaten für die Regierungsämter .;ADJD;möglich;22;Pos|Acc|Pl|Masc;ADJA;21
7425164;NZZ_1997_05_24_a215_seg12_s4;Gewiss ist da ein Bedürfnis nach ausgleichender Gerechtigkeit spürbar , mitten in einer Gegenwart , die pausenlos von allem redet , aber höchstens drei bis vier Namen pro Sparte sich zu merken bereit ist .;ADJD;reden;20;Full|3|Sg|Pres|Ind;VVFIN;17
7435288;NZZ_1997_05_27_a58_seg1_s3;Als « erstklassige Käufer » wurden die Basler denn auch pausenlos in der Fusions-Gerüchteküche gehandelt , und es gibt wohl kaum ein Unternehmen der Branche - beginnend mit Abbott und endend mit Zeneca - , das nicht in der einen oder anderen Form mit Roche in Verbindung gebracht worden wäre .;ADJD;in;12;In;APPR;11
7436466;NZZ_1997_05_27_a124_seg3_s14;Ich habe erfahren , und man will es sich nicht eingestehen , man denkt auch während des Schreibens fast pausenlos an die künftige Rezeption des Geschriebenen , ich glaube es ist so , also alles auch adrett und penibel , nicht nur das Brausen der Elemente !;ADJD;denken;14;Full|3|Sg|Pres|Ind;VVFIN;20
7516691;NZZ_1997_03_10_a124_seg4_s20;Dies lag primär an Rehn und Ohrel , die im Zentrum die Bälle pausenlos forderten - und sie auch stets prompt zugespielt erhielten .;ADJD;fordern;15;Full|3|Pl|Past|Ind;VVFIN;14
7538408;NZZ_1997_03_14_a1_seg9_s1;Den ganzen Donnerstag über war in Tirana das Knattern von Gewehrsalven zu vernehmen , schon in den frühen Morgenstunden , dann im Laufe des Tages immer häufiger und nach Einbruch der Dunkelheit pausenlos .;ADJD;No Head;0;No Head;No Head;33
7546939;NZZ_1997_03_15_a26_seg6_s2;Die dröhnende Musik , mit der eine Bar gleich gegenüber der Universität die ganze Strasse pausenlos überschwemmt , gehört vollends zu den aus Amerika und Westeuropa eingeführten Ärgernissen .;ADJD;überschwemmen;17;Full|3|Sg|Pres|Ind;VVPP;16
7551356;NZZ_1997_03_15_a164_seg3_s41;Denn das ist die Moral von der Geschichte : Niemand kann pausenlos tratschen und verletzten im Glauben , vor sich und der Welt heil davonzukommen .;ADJD;tratschen;13;Full|-2;VVINF;12
7553930;NZZ_1997_03_15_a217_seg4_s14;Obschon sich im Moloch der Stadt alles pausenlos bewegt , geschieht doch kaum etwas .;ADJD;bewegen;9;Full|3|Sg|Pres|Ind;VVFIN;8
7589057;NZZ_1997_03_22_a57_seg12_s2;Die verschiedenen Gebiete Binnenmarkt , europäische Integration und multilaterale Dimension stellen nicht ein Menu à la carte dar , sondern haben kumulativen Charakter : Wir haben uns in all diesen Bereichen pausenlos zu bemühen und anzustrengen .;ADJD;bemühen;34;Full|-2;VVINF;32
7617098;NZZ_1997_03_27_a134_seg5_s2;Im Ohrensessel thronend , bezeichnet sich Achille bei jeder Gelegenheit selbstgefällig als « érudit » und « cerveau-choc » , zelebriert seine Gelehrtheit pausenlos , ohne allerdings je ihren Beweis anzutreten .;ADJD;zelebrieren;21;Full|3|Sg|Pres|Ind;VVIMP;24
7629565;NZZ_1997_02_28_a202_seg3_s9;Höchstens vielleicht ab und zu einen kleinen menschlichen Misston in dieser pausenlos jubelnden Nationalhymne .;ADJD;jubelnd;13;Pos|Dat|Sg|Fem;ADJA;12
7666743;NZZ_1997_11_07_a153_seg11_s1;Australischer Spielfilm ( 1991 ) von John Ruane Von seiner Ehefrau verlassen , von der Mutter pausenlos gegängelt , meist arbeitslos und obendrein pleite : Der junge Koch Carl fühlt sich nicht gerade vom Glück verwöhnt .;ADJD;gängeln;18;Full|Psp;VVPP;17
7738065;NZZ_1997_11_20_a150_seg4_s3;Im Büro der beiden Flughafenseelsorger Walter Meier und Claudio Cimaschi klingelte am Morgen fast pausenlos das Telefon .;ADJD;klingeln;11;Full|3|Sg|Past|Ind;VVFIN;15
7872098;NZZ_1997_10_14_a183_seg5_s6;Sein erster Roman , « Kleine Schule des Karussellfahrens » , ist ein grosses Kompendium von sprachlichen Kunststücken , die aber nicht nur künsteln und sich selbst gefallen , sondern pausenlos eine Erzählung vorantreiben , eine skurrile Fabel und zugleich eine atemberaubend gewöhnliche Geschichte : über die brünstige Schale und das verkaterte Herz eines jungen Mannes im flauen Sommer 1989 .;ADJD;vorantreiben;34;Full|3|Pl|Pres|Ind;VVFIN;31
7947956;NZZ_1997_10_28_a105_seg5_s2;Theateraufführungen gibt es in diesem zunächst für die Tuchmacherzunft errichteten , fast pausenlos um- und ausgebauten Haus am Markt schon seit Jahrhunderten , ab 1863 ist es die offizielle Spielstätte des Stadttheaters .;ADJD;sein;26;Sein|3|Sg|Pres|Ind;VAFIN;13
7959174;NZZ_1997_10_30_a137_seg3_s22;Statt sich jeweils auf eine Rückblende zu beschränken , hopst er pausenlos zwischen Geschichte und Vorgeschichte hin und her .;ADJD;und;18;Coord|-2;KON;12
7991059;NZZ_1997_09_05_a172_seg7_s2;Nachdem die Kandidatur für die Abhaltung der Olympischen Sommerspiele 2004 vor vier Monaten in die engere Wahl gekommen ist , wird pausenlos an der Perfektionierung des Projekts gearbeitet .;ADJD;arbeiten;28;Full|Psp;VVPP;22
7991766;NZZ_1997_09_05_a190_seg7_s5;Und im « Realen » wird klar : der Vielschreiber ist seinen Geschöpfen , die er pausenlos aus sich herausschwatzte , nicht mehr gewachsen .;ADJD;--;20;Full|3|Sg|Past|Ind;ADJD;17
8003733;NZZ_1997_09_08_a90_seg5_s29;Hinter ihm , auf der Leinwand , gingen Menschen pausenlos eine Treppe hinunter : offenbar Ausschnitte aus Marthalers gerade geprobter Tschechow-Produktion « Drei Schwestern » .;ADJD;gehen;8;Full|3|Pl|Past|Ind;VVFIN;10
8038985;NZZ_1997_09_13_a188_seg3_s4;Der Gastklub hatte in dieser Phase resolut die Initiative ergriffen und den Gegner , der seit der 26. Minute 1 : 0 in Vorsprung gelegen hatte , pausenlos in die Defensive gezwungen .;ADJD;zwingen;32;Full|Psp;VVPP;28
8059923;NZZ_1997_09_18_a128_seg3_s14;Einmal folgt der Ich-Erzähler einem der Hoffnung nahestehenden Impuls und geht über die Strasse zum gegenüberliegenden Haus , um die drei jungen Asiatinnen kennenzulernen , die er seit einiger Zeit beobachtet und deren junge , pausenlos vergnügte Gesichter eine gewisse Unverbrauchtheit versprechen .;ADJD;vergnügt;37;Pos|Nom|Pl|Neut;ADJA;36
8113127;NZZ_1997_09_27_a38_seg6_s2;Dies wurde in den ersten Jahrzehnten der modernen Schweiz nach 1848 deutlich , als aussenpolitische Probleme beinahe pausenlos zu Spannungen führten : Flüchtlingsfragen , Auflösung der Schweizer Regimenter in päpstlichen oder neapolitanischen Diensten , die Neuenburger Angelegenheit von 1856/57 samt ihrer patriotischen Aufwallung , der Savoyer Handel von 1859/60 mit der Hoffnung mancher Schweizer auf einen territorialen Gewinn , nämlich die Angliederung von nordsavoyischen , in der Neutralitätszone eingeschlossenen Gebieten .;ADJD;führen;21;Full|3|Pl|Past|Ind;VVFIN;18
