;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
7022805;NZZ_1997_07_09_a47_seg5_s4;Ausgestaltet ist das Gebot der Unabhängigkeit in den einzelnen Ländern indes sehr unterschiedlich .;ADJD;sein;2;Sein|3|Sg|Pres|Ind;VAFIN;13
7027518;NZZ_1997_07_10_a16_seg1_s11;Völlig unterschiedlich sind die Vorstellungen in der Frage des Staatsaufbaus .;ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;2
7042539;NZZ_1997_07_12_a135_seg3_s4;"Die Beiträge datieren aus der Zeit zwischen 1924 und 1989 und sind in chronologischer Ordnung abgedruckt ; gelegentlich mag man in den kurzen Einführungstexten eine Information vermissen , auch sind die Kulturbereiche sehr unterschiedlich vertreten : der Ferne Osten dominiert mit 13 Beiträgen , 9 davon allein aus China ; Indien und Pakistan sind zusammen mit 5 Autoren vertreten , ebenso viele stammen aus Schwarzafrika , nur mehr 3 aus den islamischen Ländern des Nahen Ostens und je einer aus Israel , aus Mittel- und Südamerika und der Karibik .";ADJD;vertreten;35;Full|Psp;VVPP;34
7070229;NZZ_1997_07_18_a75_seg13_s7;Die Geschäftsfelder der Bank entwickelten sich im 2. Quartal sehr unterschiedlich .;ADJD;entwickeln;5;Full|3|Pl|Past|Ind;VVFIN;11
7075928;NZZ_1997_07_19_a46_seg4_s18;Darauf wird die Auswirkung eines von Südwesten kommenden neuen Tiefdruckgebietes durch die numerischen Modelle unterschiedlich eingeschätzt .;ADJD;einschätzen;16;Full|Psp;VVPP;15
7076736;NZZ_1997_07_19_a90_seg11_s5;Die Erfahrungen beim Going Public von Telekommunikationsfirmen sind unterschiedlich .;ADJD;sein;8;Sein|3|Pl|Pres|Ind;VAFIN;9
7076847;NZZ_1997_07_19_a93_seg5_s18;Ausserdem haben sich die Haltung der Behörden zur Währungsentwicklung unterschiedlich entwickelt .;ADJD;entwickeln;11;Full|Psp;VVPP;10
7089490;NZZ_1997_07_22_a116_seg3_s22;Handlich und leicht lesbar müssen die Bücher von heute sein , wenn sie in die unterschiedlich glaubwürdigen Bestsellerlisten finden wollen .;ADJD;glaubwürdig;17;Pos|Acc|Pl|Fem;ADJA;16
7092773;NZZ_1997_07_23_a44_seg3_s6;Ein unterschiedlich aufgelockertes Wolkenband von der Nordsee bis zum Nordbalkan stammt von der weiter abflauenden Störung über Osteuropa .;ADJD;aufgelockert;3;Pos|Nom|Sg|Neut;ADJA;2
7093779;NZZ_1997_07_23_a99_seg4_s6;Das eigentliche Kochen und Zubereiten verläuft bei den Deutschen und Russen auch recht unterschiedlich .;ADJD;verlaufen;6;Full|3|Sg|Pres|Ind;VVFIN;14
7095813;NZZ_1997_07_23_a142_seg3_s2;Wie unterschiedlich die Photographen ( Photographinnen sind keine dabei ) eine ihnen mehr oder weniger fremde Wirklichkeit darstellen , verdeutlicht die Ausstellung in elf Beiträgen , die Einblick in die Vielfalt der Sammlung geben .;ADJD;Photograph;4;Reg|Nom|Pl|Masc;NN;2
7102661;NZZ_1997_07_25_a36_seg3_s2;Von der Iberischen Halbinsel abgesehen ist Europa unterschiedlich stark bewölkt .;ADJD;stark;9;Pos;ADJD;8
7109522;NZZ_1997_07_26_a69_seg7_s5;Die deutsche Presse hat dagegen unterschiedlich reagiert .;ADJD;reagieren;7;Full|Psp;VVPP;6
7113374;NZZ_1997_07_26_a153_seg3_s3;Zu ersetzen gilt es die bisherige Regelung , gemäss deren die Tages-Pflegeeltern unterschiedlich hohe , auf die wirtschaftlichen Verhältnisse der leiblichen Eltern abgestimmte Entschädigungen erhielten .;ADJD;No Head;No Head;No Head;No Head;13
7116155;NZZ_1997_07_28_a39_seg3_s9;Diese unterschiedlich aufgelockerte Restbewölkung erstreckt sich bis zu den Pyrenäen und bis zum Atlantik .;ADJD;aufgelockert;3;Pos|Nom|Sg|Fem;ADJA;2
7130150;NZZ_1997_07_30_a164_seg13_s6;Dieser theoretischen Beschreibung entsprechen im Gehirn unterschiedlich stark aktivierende und hemmende Synapsen .;ADJD;aktivierend;9;Pos|Nom|Pl|Fem;ADJA;7
7139026;NZZ_1997_06_03_a70_seg3_s5;Der Erfolg des Streikaufrufs war unterschiedlich .;ADJD;sein;5;Sein|3|Sg|Past|Ind;VAFIN;6
7141414;NZZ_1997_06_03_a134_seg7_s4;Wie Untersuchungen unter der Leitung des Pharmakologen Rudolf Brenneisen von der Universität Bern zeigen , ist nicht nur die äussere Erscheinungsform der Tabletten - Farbe , Gewicht und Aufdruck - sehr unterschiedlich , sondern auch deren qualitative und quantitative Zusammensetzung .;ADJD;sondern;34;Coord|-2;KON;32
7142786;NZZ_1997_06_03_a183_seg5_s6;Die Bemühungen um ein modernes Cockpitdesign werden leider durch die Verwendung allzu vieler unterschiedlich bearbeiteter und billig wirkender Kunststoffteile teilweise zunichte gemacht .;ADJD;--;15;Pos|Gen|Pl|Neut;ADJD;14
7143903;NZZ_1997_06_04_a34_seg8_s8;Die bisherigen Erhebungen haben gezeigt , dass das Vorkommen auf den einzelnen Beobachtungsflächen sehr unterschiedlich ist .;ADJD;sein;16;Sein|3|Sg|Pres|Ind;VAFIN;15
7144955;NZZ_1997_06_04_a68_seg3_s15;In den Medien wird Smiths Vorstoss unterschiedlich gewertet .;ADJD;werten;8;Full|Psp;VVPP;7
7148667;NZZ_1997_06_04_a189_seg5_s1;Dem Ökosystem Grand Canyon fehlen seit der Fertigstellung des Glen-Canyon-Damms 1963 die früher jährlich stattfindenden , jeweils unterschiedlich starken Hochwasser des Colorado-Flusses .;ADJD;stark;19;Pos|Dat|Sg|Neut;ADJA;18
7148720;NZZ_1997_06_04_a189_seg11_s8;Dies sei unterschiedlich schnell vonstatten gegangen , doch die Fische hätten sehr flexibel auf das zeitweilig veränderte Angebot reagiert und das jeweils Vorhandene gefressen , wie Untersuchungen des Mageninhalts von Fischen zeigten .;ADJD;schnell;4;Pos;ADJD;3
7156783;NZZ_1997_06_06_a50_seg4_s3;"Die Stromproduktion war auch im windreichen Hochwinter von Monat zu Monat stark unterschiedlich ; sie betrug bei einem Monatsdurchschnitt von 172 000 kWh etwa im Januar nur 90 000 kWh , im Februar hingegen 300 000 kWh .";ADJD;sein;3;Sein|3|Sg|Past|Ind;VAFIN;13
7157069;NZZ_1997_06_06_a60_seg30_s3;Was die Frage der interdepartementalen Zusammenarbeit im Bereich der Migration betrifft , so liegt es nun einmal in der Natur der Sache , dass der Blickwinkel zwischen Aussendepartement und Justizdepartement oft unterschiedlich ist .;ADJD;sein;33;Sein|3|Sg|Pres|Ind;VAFIN;32
7157614;NZZ_1997_06_06_a86_seg13_s2;Insbesondere die Implikationen für den Steuerzahler wurden unterschiedlich beurteilt .;ADJD;beurteilen;9;Full|Psp;VVFIN;8
7157866;NZZ_1997_06_06_a96_seg3_s2;Die Stellung der Kantonalbanken wird , wie an ihrer Generalversammlung vom Donnerstag in Appenzell deutlich wurde , nach wie vor unterschiedlich wahrgenommen und bewertet .;ADJD;vor;20;Vor;APPR;21
7158281;NZZ_1997_06_06_a113_seg3_s2;Die Investition in Fremdwährungsobligationen hat sich in der jüngeren Vergangenheit für Schweizer Anleger je nach Zielwährung und Zeitpunkt äusserst unterschiedlich ausbezahlt .;ADJD;ausbezahlen;21;Full|Psp;VVPP;20
7160907;NZZ_1997_06_06_a191_seg6_s7;Seles mochte Hingis auch nicht mit Graf vergleichen , zu unterschiedlich ist die Spielart der beiden Gegnerinnen .;ADJD;zu;10;Deg;APPR;11
7161644;NZZ_1997_06_06_a210_seg13_s1;Da die Antworten auf die Anfragen je nach Dienst sehr unterschiedlich ausfallen , ist es sinnvoll , mehrere Suchhunde einzusetzen .;ADJD;ausfallen;12;Full|-2;VVFIN;11
7165265;NZZ_1997_06_07_a78_seg5_s1;Die Reaktionen auf die Zinserhöhung sind unterschiedlich ausgefallen .;ADJD;ausfallen|ausgefallen;8;Full|Psp;VVPP;7
7171039;NZZ_1997_06_07_a232_seg13_s8;So unterschiedlich die Inszenierungen waren , erscheinen sie doch in einer Hinsicht vergleichbar - in ihrem Umgang mit dem Textkörper der Tragödie .;ADJD;sein;5;Sein|3|Pl|Past|Ind;VAFIN;2
7173270;NZZ_1997_06_09_a60_seg3_s9;Osteuropa ist unterschiedlich bewölkt .;ADJD;bewölken;4;Full|Psp;VVPP;3
7175772;NZZ_1997_06_09_a122_seg2_s5;Damit entfällt die bisher stossende Ungerechtigkeit , wonach beispielsweise zwei gleich integrierte Geschwister unterschiedlich behandelt wurden , bloss weil das ältere zufällig im Ausland , das jüngere in der Schweiz geboren wurde .;ADJD;behandeln;15;Full|Psp;VVPP;14
7179685;NZZ_1997_06_10_a47_seg9_s7;Auch die Situation der Eltern ist unterschiedlich zu bewerten .;ADJD;bewerten;9;Full|-2;VVINF;7
7184256;NZZ_1997_06_10_a193_seg4_s3;Diese Leistungen sind regional unterschiedlich und werden auch in den EU- Ländern unterschiedlich bewertet .;ADJD;bewerten;14;Full|Psp;VVFIN;13
7184257;NZZ_1997_06_10_a193_seg4_s4;Deshalb können , ja müssen die Direktzahlungen unterschiedlich hoch sein .;ADJD;hoch;9;Pos;ADJD;8
7186635;NZZ_1997_06_11_a87_seg9_s12;Wenn einzelne Exponenten den Umfang unterschiedlich einstufen , ist dies letztlich primär auf unterschiedliche Erwartungshaltungen und weit weniger auf Fakten zurückzuführen .;ADJA;Erwartungshaltung;15;Reg|Acc|Pl|Fem;NN;14
7189647;NZZ_1997_06_11_a167_seg5_s1;Obwohl im Gegensatz zum Tennis die Golfer immer auf der gleichen Unterlage spielen , sind die Anforderungen an den Turnieren so unterschiedlich , dass einer , der am Masters zu den Favoriten zählt , am US Open ein Aussenseiter sein kann .;ADJD;sein;15;Sein|3|Pl|Pres|Ind;VAFIN;22
7190713;NZZ_1997_06_11_a190_seg3_s4;Diese Geschwister sind dann untereinander alle genetisch gleich , aber genetisch unterschiedlich von den Eltern .;ADJD;von;13;Dat;APPR;12
7192760;NZZ_1997_06_12_a85_seg3_s14;Das Urteil der Londoner City auf die jüngsten Daten fiel unterschiedlich aus .;ADJD;fallen;10;Full|3|Sg|Past|Ind;VVFIN;11
7197193;NZZ_1997_06_13_a4_seg4_s5;Der Nato-Generalsekretär Solana , dem die Aufgabe zukommt , innerhalb der Allianz in der Erweiterungsfrage einen Konsens zu finden , wies an einer Pressekonferenz darauf hin , dass die Vorstellungen über den Umfang der ersten Erweiterungsrunde noch unterschiedlich seien .;ADJD;sein;39;Sein|3|Pl|Pres|Subj;VAFIN;38
7198212;NZZ_1997_06_13_a42_seg6_s6;Laut Blue-Window-Leiter Peter Rudin werden die Schulen die Wahl zwischen dem direkten Netzzugang via Swissnet-Anschluss bzw. der Nutzung unterschiedlich mächtiger Mietleitungen haben .;ADJD;mächtig;20;Pos|Gen|Pl|Fem;ADJA;19
7198339;NZZ_1997_06_13_a45_seg11_s17;Die Situation in den Kantonen ist sehr unterschiedlich , deswegen ist eine Kantonalisierung der Einbürgerungsfristen zu verantworten .;ADJD;sein;6;Sein|3|Sg|Pres|Ind;VAFIN;8
7202922;NZZ_1997_06_13_a190_seg4_s11;Die Qualität der einzelnen Beiträge ist durchaus unterschiedlich .;ADJD;sein;6;Sein|3|Sg|Pres|Ind;VAFIN;8
7210171;NZZ_1997_06_14_a156_seg8_s4;Der polizeiliche Erfolg ist in bezug auf die einzelnen Delikte sehr unterschiedlich .;ADJD;sein;4;Sein|3|Sg|Pres|Ind;VAFIN;12
7210817;NZZ_1997_06_14_a197_seg3_s10;"Das juristische Niveau der bisher im In- und Ausland erschienenen Publikationen zum Thema « Sportsponsoring » ist jedenfalls unterschiedlich ; der von Prof. Klaus Vieweg herausgegebene Band ist nun aber eindeutig im qualitativ hochstehenden Segment diesbezüglicher juristischer Veröffentlichungen anzusiedeln .";ADJD;sein;17;Sein|3|Sg|Pres|Ind;VAFIN;19
7218680;NZZ_1997_06_16_a158_seg5_s4;Zwar bestehen europäische Richtlinien , die Lösungen sind aber in den EU-Ländern trotzdem unterschiedlich .;ADJD;sein;8;Sein|3|Pl|Pres|Ind;VAFIN;14
7221058;NZZ_1997_06_17_a81_seg6_s5;Seit dem Aufwerfen der Fragen um nachrichtenlose Vermögen und nationalsozialistisches Raubgold habe insbesondere der unterschiedlich schnelle Entscheidungsprozess in den USA und in der Schweiz ein Problem entstehen lassen .;ADJD;schnell;16;Pos|Nom|Sg|Masc;ADJA;15
7224592;NZZ_1997_06_17_a179_seg3_s12;Oft erweisen sich zwei Sätze desselben Typs bezüglich Performance und Lebensdauer auch unter annähernd gleichen Bedingungen als sehr unterschiedlich , womit die Qualifikationsfahrten und das Rennen durchaus zur Lotterie verkommen können .;ADJD;erweisen;2;Full|3|Pl|Pres|Ind;VVFIN;19
7226002;NZZ_1997_06_17_a227_seg3_s3;Ihre Dienstleistungen sind sehr unterschiedlich .;ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;5
7226038;NZZ_1997_06_17_a228_seg4_s13;( Das gegenwärtig grösste Budget für Werbung auf dem Internet beläuft sich in der Schweiz auf 300 000 Franken für eine Kampagne im Jahre 1997. ) Die Erfahrungen , die sie damit gemacht haben , sind unterschiedlich .;ADJD;sein;36;Sein|3|Pl|Pres|Ind;VAFIN;37
7227020;NZZ_1997_06_18_a36_seg10_s1;Die Gründe für die zum Teil deplorable Haushaltlage sind unterschiedlich .;ADJD;sein;9;Sein|3|Pl|Pres|Ind;VAFIN;10
7228260;NZZ_1997_06_18_a77_seg6_s1;"Die Renten sind ins Gerede gekommen ; dies gilt für die Schweizer AHV genauso wie für die gesetzliche Rentenversicherung in Deutschland , obwohl beide Systeme unterschiedlich aufgebaut sind .";ADJD;aufbauen;27;Full|Psp;VVPP;26
7238738;NZZ_1997_06_19_a220_seg5_s4;Exemplarisch wird an vier konkreten Reformmodellen aufgezeigt , wie unterschiedlich sich die zukünftige Lehrerbildung in den einzelnen Kantonen - trotz EDK-Empfehlungen - ausgestalten wird .;ADJD;werden;24;Aux|3|Sg|Pres|Ind;VAFIN;10
7239625;NZZ_1997_06_20_a35_seg8_s2;Die A 5 ist teils vier- , teils zweispurig ( zwischen Biel und Twann ) , und die Winzerdörfer wurden unterschiedlich behandelt .;ADJD;behandeln;22;Full|Psp;VVPP;21
7240063;NZZ_1997_06_20_a50_seg19_s4;Das Argument der Gleichbehandlung sticht hier nicht , weil die biologischen Gegebenheiten zwischen Mann und Frau in dieser Frage eben unterschiedlich sind .;ADJD;sein;22;Sein|3|Pl|Pres|Ind;VAFIN;21
7241065;NZZ_1997_06_20_a83_seg9_s5;Um den Marktzugang zu erhalten , muss ein zugelassener Kunde einen bestimmten Mindestverbrauch von Strom aufweisen , wobei diese « Eintrittskarte » für den Wettbewerb je nach Land unterschiedlich hoch ausfällt .;ADJD;hoch;30;Pos;ADJD;29
7247376;NZZ_1997_06_21_a43_seg6_s8;Viele dieser Objekte gehören der Stadt , andere befinden sich im Besitz von Privaten , dienten einst als Produktionsstätten , wurden umgestaltet und werden seither sehr unterschiedlich genutzt .;ADJD;nutzen;28;Full|Psp;VVPP;27
7247959;NZZ_1997_06_21_a62_seg4_s11;In der Schweiz waren die Niederschlagsmengen auf Grund des meist konvektiven Charakters der Niederschläge lokal sehr unterschiedlich .;ADJD;sein;4;Sein|3|Pl|Past|Ind;VAFIN;17
7252934;NZZ_1997_06_21_a201_seg4_s4;So unterschiedlich das Land mit seinen tausend Bergen und den sieben Millionen Einwohnern ist , so verbindend ist die Freundlichkeit der Menschen in Bolivien .;ADJD;Land;4;Reg|Nom|Sg|Neut;NN;2
7254203;NZZ_1997_06_21_a222_seg4_s5;"Dass ein solches Programm eigentlich nicht einzulösen ist , liegt auf der Hand ; dass dennoch über weite Strecken hinweg eine Annäherung an das programmatische Ideal statthat , liegt nicht nur an der überragenden fachlichen Kompetenz beinahe aller Mitarbeiter , sondern auch - und das ist das eigentlich Neue - an einem wohl durchdachten Verweissystem zwischen den vier völlig unterschiedlich strukturierten Hauptteilen des Buches mit ihren zahlreichen , voneinander grösstenteils unabhängigen , Unterkapiteln .";ADJD;strukturiert;61;Pos|Dat|Pl|Neut;ADJA;60
7256204;NZZ_1997_06_23_a68_seg3_s8;Diese Korrekturen werden je nach Schuldnerland unterschiedlich sein und könnten zwischen 30% und 80% ausmachen .;ADJD;sein;8;Sein|-2;VAINF;7
7260103;NZZ_1997_06_23_a161_seg7_s8;Auch in den sieben anderen Essays dieses Buches zeigt sich , so unterschiedlich ihre Themen sind , die verhängnisvolle Nähe von Arroganz und Zurückhaltung , von nationalistischer Verblendung und grenzüberschreitender Offenheit , von Hochmut und Fall und dann wieder der Läuterung .;ADJD;sein;16;Sein|3|Pl|Pres|Ind;VAFIN;13
7260875;NZZ_1997_06_24_a36_seg3_s12;Es zeigte sich deutlich , wie unterschiedlich die Folgen der wirkungsorientierten Verwaltung für das Parlament eingeschätzt werden : Manche erachten die Auswirkung auf die Stellung des Parlaments für so gravierend , dass gerade an dieser Entwicklung die Rolle und der Einfluss der Volksvertretung auf die Verwaltung sorgfältig überdacht werden müssen .;ADJD;einschätzen;16;Full|Psp;VVPP;7
7265673;NZZ_1997_06_24_a189_seg7_s3;Ihr Erfolgsrezept nimmt dabei Rücksicht auf die Tatsache , dass die Streitparteien Gegenstände oder Lebensaktivitäten zumeist als unterschiedlich nützlich empfinden .;ADJD;nützlich;19;Pos;ADJD;18
7271254;NZZ_1997_06_25_a184_seg6_s1;ica. Virtuelle Realität , Cyberspace , Cyberia , virtueller Raum , künstliche Realität , virtuelle Welten , Datenraum , das elektronische Reich , Informationssphäre - so vielfältig die weitgehend synonym verwendete Begriffsvielfalt ist , so unterschiedlich sind die Auffassungen darüber , was darunter zu verstehen sei .;ADJD;sein;37;Sein|3|Pl|Pres|Ind;VAFIN;36
7272062;NZZ_1997_06_25_a203_seg2_s11;Demnach vermag sich ein Gen unterschiedlich auszuwirken , je nachdem , durch welchen Elternteil es weitergereicht wird .;ADJD;auswirken;7;Full|zu;VVIZU;6
7280595;NZZ_1997_06_27_a132_seg3_s35;Die Frage der Urheberschaft basiert auf äusserst komplexen Arbeitsprozessen , die sehr unterschiedlich ablaufen .;ADJD;ablaufen;14;Full|3|Pl|Pres|Ind;VVFIN;13
7285392;NZZ_1997_06_28_a28_seg8_s1;Den Begriff Demokratie legen die Ostdeutschen recht unterschiedlich aus , und wenn es um die Aufarbeitung der SED-Herrschaft und der Bespitzelung durch die Stasi geht , sehen viele Bürger aus unterschiedlichen Motiven rot .;ADJA;Motiv;32;Reg|Dat|Pl|Neut;NN;31
7291825;NZZ_1997_06_28_a213_seg9_s22;Die europäischen Staaten aber sind in ihren täglichen Lebensformen - ungeachtet der Kooperation der Militärs , der Diplomaten , der Industriellen und der Investmentbanker - so unterschiedlich wie eh und je geblieben , ob man die Zugangsberechtigungen betrachtet oder die Pensionsregelungen , die Einkommensteuer oder die Formierung der organisierten Interessen .;ADJD;und;30;Coord|-2;KON;27
7292087;NZZ_1997_06_28_a218_seg9_s6;Die ausdrückliche Anlehnung des Ravelschen Konzertes an das klassische Modell eines Sonatenhauptsatzes mit zwei unterschiedlich geprägten Themen und einer Solokadenz , die klare , übersichtliche Form , die subtile Klanglichkeit und farbenreiche Instrumentierung , die reizstarke , doch gesetzmässig angelegte Harmonik und die anspruchsvolle Spieltechnik des Klavierparts bekräftigen die Nähe zu Mozart .;ADJD;geprägt;16;Pos|Dat|Pl|Neut;ADJA;15
7295063;NZZ_1997_05_31_a108_seg9_s3;Kurzfristig ist aber mit einer Gewinnverwässerung zu rechnen , was die Analytiker äusserst unterschiedlich einschätzen .;ADJD;einschätzen;15;Full|3|Pl|Pres|Ind;VVFIN;14
7295178;NZZ_1997_05_31_a113_seg3_s5;Marktteilnehmer beurteilen die Gerüchte um « Zürich » und den Vermögensverwalter Squdder unterschiedlich .;ADJD;beurteilen;2;Full|3|Pl|Pres|Ind;VVFIN;13
7295442;NZZ_1997_05_31_a130_seg6_s19;Derart unterschiedlich sind die Eigenschaften der einzelnen Architektursprachen , dass man die Gesamterscheinung mit den Begriffen « angestrengt » oder « manieriert » charakterisieren möchte .;ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;2
7309198;NZZ_1997_05_02_a214_seg3_s2;Und dazu erhält der Reisefreudige auch noch nützliche Ratschläge für das Zusammenstellen der Garderobe , die je nach Destination tatsächlich sehr unterschiedlich sein kann .;ADJD;sein;23;Sein|-2;VAINF;22
7309326;NZZ_1997_05_02_a219_seg4_s13;Die Verteilung der Telefonapparate ist je nach Airline unterschiedlich .;ADJD;sein;5;Sein|3|Sg|Pres|Ind;VAFIN;9
7309569;NZZ_1997_05_02_a227_seg3_s15;Die Fassaden des Sportzentrums artikulieren in ihrer Gestaltung die hinter ihnen liegenden Räume und sind entsprechend unterschiedlich ausgebildet .;ADJD;ausbilden;18;Full|Psp;VVPP;17
7309792;NZZ_1997_05_03_a3_seg1_s3;Je nach Land stellen sich die Verhältnisse sehr unterschiedlich dar .;ADJD;stellen;4;Full|3|Pl|Pres|Ind;VVFIN;9
7312666;NZZ_1997_05_03_a121_seg3_s16;Drei unterschiedlich geformte Glaskuppeln ruhen wie gläserne Früchte auf dem Südhang des Kofu-Plateaus .;ADJD;geformt;3;Pos|Acc|Pl|Fem;ADJA;2
7319765;NZZ_1997_05_05_a92_seg9_s42;Ich will damit sagen , dass das Gute und das Schlechte im Einzelmenschen entsteht , dass dasselbe Kunstwerk unterschiedlich verstanden und empfunden werden kann und dass nur jener von ihm aufgeklärt wird , der das Bedürfnis nach Aufklärung bereits in sich trägt .;ADJD;verstehen;20;Full|Psp;VVPP;19
7321458;NZZ_1997_05_05_a119_seg3_s11;Neben Domingo zu bestehen ist den anderen Darstellern unterschiedlich gelungen .;ADJD;gelingen;10;Full|Psp;VVPP;9
7335904;NZZ_1997_05_07_a211_seg4_s3;Diese Teilchen besassen von Fall zu Fall unterschiedliche Energien , sprich : sie konnten unterschiedlich schnell dem Kern entfliehen .;ADJD;schnell;16;Pos;ADJD;15
7345409;NZZ_1997_05_10_a51_seg4_s25;Am Sonntag unterschiedlich bewölkt , besonders im Osten und am Alpennordrand Aufhellungen .;ADJD;bewölken;4;Full|Psp;VVPP;3
7346603;NZZ_1997_05_10_a108_seg7_s6;Im letzten Jahrzehnt haben sich beide Gruppen sehr unterschiedlich entwickelt .;ADJD;entwickeln;10;Full|Psp;VVPP;9
7352180;NZZ_1997_05_10_a224_seg11_s3;Jede Kategorie wurde unterschiedlich behandelt , und sogar die Nürnberger Gesetze von 1935 , die den juristischen Unterbau der systematischen Verfolgung bildeten , liessen einen grossen Spielraum für Interpretationen offen .;ADJD;behandeln;5;Full|Psp;VVPP;4
7359750;NZZ_1997_05_13_a51_seg5_s4;Interessant ist , dass die beiden Gebirge seismisch unterschiedlich aktiv sind .;ADJD;aktiv;10;Pos;ADJD;9
7364074;NZZ_1997_05_14_a18_seg4_s3;So gespalten , wie die damaligen Erwartungen an die neue Minderheitsregierung waren - der beste Beleg dafür stellt wohl die geringe Stimmendifferenz von rund anderthalb Prozentpunkten zwischen dem PP und den Sozialisten dar - , so unterschiedlich fällt heute , ein Jahr nach dem Machtwechsel , die vorläufige Bilanz von Parteien und Meinungsmachern aus .;ADJD;fallen|fällen;38;Full|3|Sg|Pres|Ind;VVFIN;37
7364088;NZZ_1997_05_14_a18_seg8_s3;Die Gründe dafür fallen erwartungsgemäss je nach politischer Lesart unterschiedlich aus .;ADJD;fallen;4;Full|3|Pl|Pres|Ind;VVFIN;10
7365814;NZZ_1997_05_14_a94_seg6_s3;Sowohl im eher ausgetrockneten Inlandmarkt als auch im besser dotierten quellensteuerfreien Segment wurden neue Anleihen zur Zeichnung aufgelegt , wobei das Echo der Investorenschaft auf die neuen Papiere höchst unterschiedlich ausfiel .;ADJD;ausfallen;31;Full|3|Sg|Past|Ind;VVFIN;30
7366078;NZZ_1997_05_14_a110_seg3_s2;Die Vorstellungen , nach denen sie aufgebaut werden , sind so unterschiedlich wie die Persönlichkeiten der Sammler .;ADJD;sein;10;Sein|3|Pl|Pres|Ind;VAFIN;12
7368685;NZZ_1997_05_14_a174_seg9_s2;Zum einen ist die Erdkruste sehr heterogen aufgebaut , und die verschiedenen plattentektonischen Situationen in den einzelnen Erdbebengebieten sind stark unterschiedlich .;ADJD;sein;19;Sein|3|Pl|Pres|Ind;VAFIN;21
7370212;NZZ_1997_05_15_a42_seg3_s3;Die Schaffung eines entsprechenden Registers wird von den einzelnen Unternehmen unterschiedlich beurteilt .;ADJD;beurteilen;12;Full|Psp;VVFIN;11
7370242;NZZ_1997_05_15_a42_seg12_s1;Die Haltungen der Wirtschaft zum Aufbau eines Schadstoff-Emissionsregisters sind sehr unterschiedlich .;ADJD;sein;9;Sein|3|Pl|Pres|Ind;VAFIN;11
7370772;NZZ_1997_05_15_a72_seg8_s9;Wirtschaftskreise reagierten unterschiedlich auf die als einfallslos und wenig inspirierend bezeichnete Haushalterklärung .;ADJD;reagieren;2;Full|3|Pl|Past|Ind;VVFIN;3
7372821;NZZ_1997_05_15_a147_seg3_s1;Menschen , die plötzlich in eine Katastrophensituation geraten , verhalten sich ganz unterschiedlich : 70 Prozent sind wie benommen und unfähig , Entscheidungen zu treffen .;ADJD;verhalten;10;Full|3|Pl|Pres|Ind;VVFIN;13
7375258;NZZ_1997_05_15_a216_seg6_s2;Allerdings sind die Reformprojekte unterschiedlich weit fortgeschritten .;ADJD;weit;6;Pos;ADJD;5
7380144;NZZ_1997_05_16_a155_seg7_s8;Offenbar sind die Meinungen zur Spitalliste innerhalb der Ärzteschaft recht unterschiedlich .;ADJD;sein;2;Sein|3|Pl|Pres|Ind;VAFIN;11
7380152;NZZ_1997_05_16_a155_seg11_s3;Massiv erhöhte Franchisen seien sozialpolitisch nicht zu verantworten , führten gar nicht zu den erwarteten Kosteneinsparungen und träfen die einzelnen Patienten auf ungerechtfertigte Weise völlig unterschiedlich .;ADJD;treffen;18;Full|3|Pl|Past|Subj;VVFIN;26
7381367;NZZ_1997_05_16_a201_seg4_s2;Zu den drei genannten , die in Zürich , Bern und dem Aargau unterschiedlich lange bestehen - das LoRa bald seit vierzehn Jahren , das RaBe seit März 1996 und Kanal K seit diesem April - , sind fünf weitere Projekte zu zählen , für die ein Gesuch für eine Sendekonzession eingereicht worden ist .;ADJD;langen;15;Pos;ADV;14
7381368;NZZ_1997_05_16_a201_seg4_s3;Ihre Situation ist höchst unterschiedlich und hängt von den lokalen medienpolitischen Umständen ab .;ADJD;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;5
7396297;NZZ_1997_05_20_a137_seg2_s4;Die politischen Parteien spannen zusammen , obwohl ihre Präferenzen unterschiedlich sind .;ADJD;sein;11;Sein|3|Pl|Pres|Ind;VAFIN;10
7400389;NZZ_1997_05_21_a73_seg4_s3;Obwohl die Methodik unterschiedlich ist - obwohl das IMD Wettbewerbsfähigkeit als die nachhaltige Unterstützung der Wertschöpfung eines Landes durch seine Rahmenbedingungen definiert , während das WEF die Institutionen und Politiken , die langfristiges Wachstum fördern , in den Vordergrund stellt - , gibt es bei den Ergebnissen erstaunlich viele Gemeinsamkeiten .;ADJD;sein;5;Sein|3|Sg|Pres|Ind;VAFIN;4
7400530;NZZ_1997_05_21_a77_seg11_s8;Je nach politischem Standort fällt somit das Urteil über die Wirtschaftspolitik der Liberalen unterschiedlich aus .;ADJD;fallen|fällen;5;Full|3|Sg|Pres|Ind;VVFIN;14
7403429;NZZ_1997_05_21_a163_seg5_s2;Entsprechend unterschiedlich ist auch das Salär .;ADJD;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;2
