;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
7033768;NZZ_1997_07_11_a29_seg12_s2;Die wissenschaftlich seriös begleiteten Versuche hätten durchwegs zu erfreulichen Ergebnissen geführt und seien finanziell sinnvoll , stellte die FDP fest und forderte die Weiterführung des Programms .;ADJD;begleiten;4;Pos|Nom|Pl|*4;ADJA;2
7033774;NZZ_1997_07_11_a29_seg12_s8;Auch sei die dreijährige Dauer der Versuche zu kurz , um die Resultate fundiert wissenschaftlich zu belegen .;ADJD;belegen;17;Full|-2;VVINF;15
7034009;NZZ_1997_07_11_a41_seg4_s1;Der vom Bundesrat bewilligte Versuch zur ärztlich kontrollierten Verschreibung von Betäubungsmitteln ist im Zeitraum von Anfang 1994 bis Ende 1996 wissenschaftlich evaluiert worden .;ADJD;evaluieren;22;Full|Psp;VVPP;21
7042400;NZZ_1997_07_12_a131_seg5_s13;Bei allem Anspruch , den man dem solcherart entstehenden Text auch verleihen möchte , es handelt sich doch immer um einen Kreislauf von Geschichten : man hört sich Geschichten an , die die Erzählenden als « echt » und « wahrhaft » bezeichnen , bringt sie mit dem selbst Wahrgenommenen in Verbindung und formt neue Geschichten , die man zum Beispiel als « literarisch » oder als « wissenschaftlich » ausgibt .;ADJD;ausgeben;71;Full|3|Sg|Pres|Ind;VVFIN;69
7047205;NZZ_1997_07_12_a221_seg14_s1;Gehlen ist selbst biographisch und wissenschaftlich in den Nationalsozialismus verstrickt .;ADJD;und;5;Coord|-2;KON;6
7060492;NZZ_1997_07_16_a98_seg4_s3;Ob sich darunter , wie häufig angenommen , die Bezeichnung für China verbirgt , lässt sich wissenschaftlich ebensowenig belegen wie die Annahme , dass Juden während der babylonischen Gefangenschaft in den Fernen Osten geflohen sind .;ADJD;lassen;15;Full|3|Sg|Pres|Ind;VVFIN;17
7060883;NZZ_1997_07_16_a115_seg3_s2;Henning Genz hat sich in seinem ersten Buch wissenschaftlich mit dem « Nichts » befasst , jetzt ist er dieser « Illusion Zeit » auf den Grund gegangen .;ADJD;No Head;0;No Head;No Head;9
7063212;NZZ_1997_07_16_a154_seg10_s3;Zwei charakteristische Eigenschaften sind es , welche Sand im speziellen oder granulare Materie im allgemeinen so einzigartig und wissenschaftlich widerspenstig machen .;ADJD;widerspenstig;20;Pos;ADJD;19
7069391;NZZ_1997_07_18_a34_seg9_s4;Personen und Gruppen , die sich mit komplexen Problemen der meist regionalen Lebenswelten wissenschaftlich auseinandersetzen , stehen deshalb vor einer doppelten Herausforderung : Sie müssen sowohl den Anforderungen der Partner und « Kunden » aus der Praxis wie auch den traditionellen Evaluationskriterien der Hochschulforschung - Veröffentlichung in disziplinären wissenschaftlichen Zeitschriften , Begutachtung durch disziplinäre « peers » - genügen .;ADJA;Zeitschrift;50;Reg|Dat|Pl|Fem;NN;49
7069644;NZZ_1997_07_18_a49_seg5_s2;( ap ) Nach einem unspektakulären , aber wissenschaftlich sehr ertragreichen 16tägigen Forschungsaufenthalt im All ist am Donnerstag die Besatzung der amerikanischen Raumfähre Columbia wieder zur Erde zurückgekehrt .;ADJD;ertragreich;11;Pos|Acc|Sg|Masc;ADJA;9
7073424;NZZ_1997_07_18_a169_seg3_s8;Deshalb sind die Ergebnisse des Versuch wissenschaftlich wertlos .;ADJD;wertlos;8;Pos;ADJD;7
7097082;NZZ_1997_07_24_a17_seg8_s7;Aus jener Zeit stammt eine grosse Sammlung von Gehirnpräparaten , mit denen Gross nach dem Krieg wissenschaftlich gearbeitet haben soll .;ADJD;arbeiten;18;Full|Psp;VVPP;17
7100571;NZZ_1997_07_24_a131_seg3_s12;Es sei wissenschaftlich erwiesen , dass Titan nicht abriebfest sei und zusammen mit Zement grosse Probleme verursachen könne .;ADJD;erweisen;4;Full|Psp;VVPP;3
7115858;NZZ_1997_07_28_a24_seg10_s13;Der unterschiedliche Hintergrund der Historiker , die sich nicht gesucht , nun aber in einer heterogenen Kommission gefunden haben , soll wissenschaftlich produktiv genutzt werden .;ADJD;produktiv;23;Pos;ADJD;22
7123508;NZZ_1997_07_29_a114_seg11_s1;In 3 Teilen : Mit Zähnen und Klauen Selten hat es im Fernsehen einen so ambitionierten Ansatz gegeben , die Stammgeschichte einer Tiergruppe wissenschaftlich korrekt , aber allgemeinverständlich - und ungemein unterhaltend - darzustellen .;ADJD;korrekt;25;Pos;ADJD;24
7124219;NZZ_1997_07_29_a125_seg3_s9;Auch nach seiner erfolgreichen Lehr- und Forschungstätigkeit an den Zürcher Hochschulen bis 1984 ist Hans Bolli wissenschaftlich aktiv geblieben und hat , neben zahlreichen kleineren wissenschaftlichen Aufsätzen , seine grosse Erfahrung in zwei gewichtigen Büchern ( Plankton-Stratigraphie , 1985 ) und ( Benthische Foraminiferenstratigraphie , 1994 ) gemeinsam mit anderen Autoren zusammenfassend veröffentlicht .;ADJA;Aufsatz;27;Reg|Dat|Pl|Masc;NN;26
7130103;NZZ_1997_07_30_a164_seg4_s7;Lassen sie sich wissenschaftlich belegen ?;ADJD;No Head;1;No Head;No Head;4
7131119;NZZ_1997_06_02_a38_seg8_s19;Obwohl das PAS wissenschaftlich erforscht sei , werde es immer noch tabuisiert , die Betroffenen würden damit allein gelassen .;ADJD;erforschen;5;Full|Psp;VVPP;4
7131247;NZZ_1997_06_02_a43_seg7_s14;Um den noch bestehenden Unsicherheiten der neuen Technologien zu begegnen und wissenschaftlich erhärtete Fakten bereitzustellen , widmet sich das « Integrierte Projekt Abfall » des SPPU seit 1993 den Fragen um eine möglichst umweltschonende Behandlung der Rückstände aus der Abfallverbrennung .;ADJD;erhärtet;13;Pos|Acc|Pl|Masc;ADJA;12
7132195;NZZ_1997_06_02_a85_seg3_s5;So kann es nur aufs schönste gelegen kommen , wenn sich die Erinnerung an den zeitgeschichtlichen Anfang des Rhetorik-Seminars vor drei Jahrzehnten einigermassen passabel koordinieren lässt mit der Erinnerung an die historischen Tübinger Anfänge und die Geschichte einer bedeutenden abendländischen Disziplin - einer Kunst und Theorie - , wie sie ein halbes Millennium an der Universität der Stadt am Neckar wissenschaftlich erforscht , gelehrt und gelernt wurde und wieder wird .;ADJD;erforschen;62;Full|Psp;VVPP;61
7145709;NZZ_1997_06_04_a116_seg3_s19;Obwohl die neue Ausgabe wiederum keine historisch-kritische Edition sein wird , sondern als wissenschaftlich fundierte und kommentierte Leseausgabe konzipiert ist , wird mit ihrem Abschluss nicht vor dem Jahr 2015 zu rechnen sein .;ADJD;fundiert;15;Pos|Acc|Sg|Fem;ADJA;14
7149268;NZZ_1997_06_04_a208_seg3_s5;Und obwohl das wissenschaftlich vollkommen unmöglich ist , muss das menschliche Fossil genauso alt sein wie die eozänen Fledermäuse und Käfer , mit denen Axt sonst zu tun hat .;ADJD;unmöglich;6;Pos;ADJD;4
7150198;NZZ_1997_06_05_a37_seg8_s1;Die Vogelwarte Sempach begleitet das Projekt wissenschaftlich und dokumentiert die ökologischen Verhältnisse .;ADJD;begleiten;4;Full|3|Sg|Pres|Ind;VVFIN;7
7156791;NZZ_1997_06_06_a50_seg4_s11;Auf einer Distanz von weniger als fünf Kilometern verfügt nun der Jura mit dem grössten schweizerischen Solarkraftwerk und dem wissenschaftlich geführten Testfeld für Photovoltaik sowie dem Windkraftwerk über ein bedeutendes Zentrum für erneuerbare Energien .;ADJD;geführt;21;Pos|Dat|Sg|Neut;ADJA;20
7161888;NZZ_1997_06_06_a226_seg2_s2;Katalytische Antikörper , welche im Blut zirkulierende Kokainmoleküle effizient aufspalten , sind tatsächlich wissenschaftlich hochinteressant , aber leider nur von sehr begrenztem praktisch-therapeutischem Nutzen .;ADJD;hochinteressant;15;Pos;ADJD;14
7163329;NZZ_1997_06_06_a244_seg3_s25;Obwohl sich die Wirkung dieses inspirierten Möbelrückens wissenschaftlich nicht begründen lässt , sind die Erfolgsmeldungen beeindruckend .;ADJD;begründen;10;Full|-2;VVINF;8
7166525;NZZ_1997_06_07_a140_seg2_s6;Dem Autor kommt zugute , dass er neben der Fachkompetenz des Musikologen auch die Sensibilität des wissenschaftlich versierten Literaturliebhabers besitzt und auch philosophische Bildung genug , um etwa bei Schillers « Der Tanz » die Hegelsche Ästhetik fruchtbar heranzuziehen .;ADJD;versiert;18;Pos|Gen|Sg|Masc;ADJA;17
7189410;NZZ_1997_06_11_a154_seg2_s11;Die praktische Umsetzung der allmählich wissenschaftlich gesicherten Vermeidbarkeit von Karies und Zahnverlust durch Parodontitis verfolgte er zäh , manchmal gegen heftigen Widerstand .;ADJD;gesichert;7;Pos|Gen|Sg|Fem;ADJA;6
7207260;NZZ_1997_06_14_a117_seg7_s5;Einer Schau , die deutlich macht , dass die überdekorierten Beaux-Arts-Bauten noch immer zu einer gefährdeten Spezies zählen , die wissenschaftlich noch viel zu forschen geben dürfte .;ADJD;forschen;25;Full|-2;VVINF;21
7210881;NZZ_1997_06_14_a199_seg3_s6;Schliesslich werden aus sportmedizinischer Optik längst keine Bedenken gegen die Gleichstellung mehr angemeldet - wissenschaftlich erhärtete Fakten , welche der Frau die Fähigkeit absprechen , sich gleichermassen zu quälen wie der Mann , sind nach wie vor keine bekannt .;ADJD;erhärtet;16;Pos|Nom|Pl|Neut;ADJA;15
7211780;NZZ_1997_06_14_a218_seg4_s2;Dabei böte die bizarre Lebensgeschichte des 1915 im Alter von siebenundzwanzig Jahren Verstorbenen - ob künstlerisch oder wissenschaftlich - Möglichkeiten zu nationaler Selbstvergewisserung wie auch Selbstkritik .;ADJD;oder;17;Coord|-2;KON;18
7212137;NZZ_1997_06_14_a224_seg4_s2;Seither stand eine wissenschaftlich fundierte Untersuchung zu Leben und Werk dieser aussergewöhnlichen Maler- und Lehrerpersönlichkeit auf der Wunschliste der Kunstgeschichte .;ADJD;fundiert;5;Pos|Nom|Sg|Fem;ADJA;4
7227076;NZZ_1997_06_18_a38_seg3_s3;Die Kommission hat mit 10 zu 5 Stimmen eine Missachtung der Meinungsfreiheit des Umweltbiologen beanstandet , der 1992 in verschiedenen Publikationen die Gefährlichkeit von Mikrowellen als wissenschaftlich erwiesen bezeichnete .;ADJD;erweisen;28;Full|Psp;VVPP;27
7238440;NZZ_1997_06_19_a211_seg19_s4;Die Forschung und Lehre von musikbezogenen Disziplinen gehört in erster Linie an Universitäten , und sie liegen in der Verantwortung von wissenschaftlich qualifizierten Personen .;ADJD;qualifiziert;23;Pos|Dat|Pl|Fem;ADJA;22
7238726;NZZ_1997_06_19_a219_seg4_s18;Solche Kritik weisen das Bonner Bundesbildungsministerium ( das für die 3-Jahres-Aktion « Schulen ans Netz » insgesamt 23 Millionen Mark an Fördermitteln bereitstellen will ) und Hauptsponsor Telekom ( angekündigte Investitionen von 36 Millionen Mark in drei Jahren ) zurück : « Wir lassen die gesamte Initiative wissenschaftlich begleiten und auswerten , damit Schulen , Bildungspolitik und Wirtschaft effektive Schlüsse aus der Massnahme ziehen und Folgeaktivitäten optimal planen können . »;ADJD;begleiten;49;Full|-2;VVINF;48
7243721;NZZ_1997_06_20_a170_seg2_s5;Der Einsatz gilt einer ethisch und wissenschaftlich überzeugenden gesetzlichen Regelung .;ADJD;überzeugend;8;Pos|Dat|Sg|Fem;ADJA;7
7273861;NZZ_1997_06_26_a95_seg3_s8;Vorher soll BST wissenschaftlich und ökonomisch geprüft werden .;ADJD;und;5;Coord|-2;KON;4
7283983;NZZ_1997_06_27_a216_seg2_s21;So weisen die slowenischen Fasnachtsläufer einer « normalen » Sondermarkenserie auf gemeineuropäische , wenn nicht gemeinmenschheitliche Fruchtbarkeitsriten hin , die wissenschaftlich bereits durch James G. Frazer ( « Der goldene Zweig » ) analysiert worden sind .;ADJD;analysieren;34;Full|Psp;VVPP;21
7286194;NZZ_1997_06_28_a54_seg17_s7;Über Subjektives am Tier , über die « Innenwelt » von Bewusstsein , Angst , Furcht , Mut , Freude , Neid , Zutrauen , Stolz , Neugier bei nichtmenschlichen Lebewesen liess sich in ihren Augen nichts wissenschaftlich Verlässliches aussagen , also wurde es Anathema , geriet in die Verbannung .;ADJD;aussagen;40;Full|-2;VVINF;38
7287985;NZZ_1997_06_28_a144_seg11_s1;"Das Jahr Lazertis ist das Jahr der Entscheidung für Paul , den Maler wissenschaftlich exakter Tierbilder ; es ist das Jahr einer mühsamen Reise in die Städte und Wälder Südamerikas , durch die er endlich zu sich selbst gelangt .";ADJD;exakt;15;Pos|Gen|Pl|Neut;ADJA;14
7292118;NZZ_1997_06_28_a219_seg4_s4;Die alten deutschen « Gesamtausgaben » der Briefe Beethovens , inklusive der 1923 von Julius Kapp revidierten Ausgabe Emerich Kastners , sind alle unvollständig , in der Textwiedergabe unzuverlässig und wissenschaftlich überholt .;ADJD;und;30;Coord|-2;KON;31
7312799;NZZ_1997_05_03_a126_seg8_s3;Die Kapiteleinteilung - Staat , Kirche , Religion , Literatur , Pädagogik , Gesellschaft - unterscheidet sich nicht grundsätzlich von der zweiten , wissenschaftlich ausgerichteten Publikation , die unter dem Titel « Jeter l ' ancre dans l ' éternité » fast zwei Dutzend Studien vereinigt .;ADJD;ausgerichtet;25;Pos|Dat|Sg|Fem;ADJA;24
7328162;NZZ_1997_05_06_a142_seg3_s14;Die in dieser komplexen Angelegenheit nicht einhellige Meinung der Wissenschaft , die nicht zu einem Dialog bereiten Halter von Waltieren in den USA und die emotional geführten Kampagnen zahlreicher Tier- und Umweltorganisationen , die aber gleichzeitig leider nicht mit wissenschaftlich fundierter Arbeit zu überzeugen vermögen , machen es schwer , eine nach allen Seiten glaubwürdige ökologische und ökonomische Vorwärtsstrategie umzusetzen .;ADJD;fundiert;41;Pos|Dat|Sg|Fem;ADJA;40
7349637;NZZ_1997_05_10_a159_seg4_s3;Eine davon ist der « wissenschaftlich technische Arbeitskreis für Bauwerkserhaltung und Denkmalpflege WTA » , dem Experten aus ganz Europa angehören und in dem auch die ETH Zürich vertreten ist .;ADJD;technisch;7;Pos|Nom|Sg|Masc;ADJA;6
7366248;NZZ_1997_05_14_a117_seg4_s26;"Im Gefolge der drei Weltreisen James Cooks war es üblich geworden , derartigen Unternehmungen wissenschaftlich gebildete und künstlerisch begabte Begleiter mitzugeben , die für eine möglichst vollständige Dokumentation zu sorgen hatten ; vom Maler und Zeichner William Alexander gibt die vorliegende Neuauflage einige kolorierte Kupferstiche wieder .";ADJD;gebildet;16;Pos|Acc|Pl|Fem;ADJA;15
7370448;NZZ_1997_05_15_a57_seg3_s5;Bedingung für die Kennzeichnungspflicht ist allerdings , dass wissenschaftlich nachgewiesen werden kann , dass sich die neuen Produkte von ihren traditionellen Vorgängern unterscheiden , so zum Beispiel wenn sich ihre Zusammensetzung , ihr Nährwert oder ihre Verwendbarkeit « wesentlich » verändert haben .;ADJD;nachweisen;10;Full|Psp;VVPP;9
7375207;NZZ_1997_05_15_a214_seg5_s33;Zur Marginalisierung der nationalen Geschichte im Unterricht trägt auch die häufige Verwendung deutscher Lehrmittel bei , die der Schweizer Konkurrenz didaktisch und wissenschaftlich häufig voraus sind .;ADJD;und;22;Coord|-2;KON;23
7391982;NZZ_1997_05_17_a217_seg5_s2;"Die Habsburger , auch jenseits von Kaiser Maximilian und Erzherzog Johann , waren im Privaten passionierte Jäger ; politisch und wissenschaftlich neigten sie der Sammlerei zu .";ADJD;und;20;Coord|-2;KON;21
7396118;NZZ_1997_05_20_a127_seg3_s11;Ziel ist es , einen historischen Beitrag zu leisten sowie eine wissenschaftlich exakte Grundlage für die künftige Stadtplanung zu schaffen , wie Projektleiterin Margareta Peters gegenüber den Medien erklärte .;ADJD;exakt;13;Pos|Acc|Sg|Fem;ADJA;12
7418754;NZZ_1997_05_24_a43_seg4_s7;Das Mitarbeiterteam , das sowohl wissenschaftlich und dokumentarisch die kirchlichen und sozialen Themen aufarbeitet als auch die konkreten Hilfsprojekte mit lokalen Partnern durchführt , präsentierte einzelne Problemkreise im Licht der Kooperation über Konfessionsgrenzen hinweg .;ADJD;und;7;Coord|-2;KON;6
7434558;NZZ_1997_05_27_a26_seg7_s12;Die zentralsten Differenzen betreffen indessen die Fiskalität : Der Bundesrat stütze sich auf wissenschaftlich festgelegte Zahlen , wobei immer bedacht werden müsse , dass Gutachten von den heutigen Zuständen auszugehen haben und die Verhältnisse im kommenden Jahrtausend nicht mit Sicherheit voraussehen können .;ADJD;festgelegt;15;Pos|Acc|Pl|Fem;ADJA;14
7442998;NZZ_1997_05_28_a135_seg19_s3;Ein Themenabend über die ethischen Grenzen des wissenschaftlich Machbaren .;ADJD;Machbar;9;Reg|Gen|Sg|Neut;NN;8
7451785;NZZ_1997_05_30_a5_seg22_s1;Die Tätigkeit der im Kanton Zürich zuletzt eingerichteten regionalen Suchtpräventionsstelle Zürcher Oberland ist als erste wissenschaftlich evaluiert worden .;ADJD;evaluieren;17;Full|Psp;VVPP;16
7456165;NZZ_1997_05_30_a141_seg3_s1;Die im Kanton 1995 zuletzt eingerichtete regionale Suchtpräventionsstelle Zürcher Oberland ist als erste wissenschaftlich evaluiert worden .;ADJD;evaluieren;15;Full|Psp;VVPP;14
7465287;NZZ_1997_03_01_a157_seg8_s2;Er geht von der wissenschaftlich , wirtschaftlich und teilweise auch politisch überholten Vorstellung aus , der Kanton habe ebenfalls eine Bank zu unterhalten und könne dies mindestens ebensogut wie die Privatwirtschaft .;ADJD;und;8;Coord|-2;KON;5
7481768;NZZ_1997_03_04_a192_seg2_s8;Weiter schreibt er : « In meinem Vortrag habe ich klar zum Ausdruck gebracht , dass es keine wissenschaftlich stichhaltige Begründung für die Verquickung der Musik mit rassischen Fragen und keine Möglichkeit gebe , irgendwelche Art von Musik auf bestimmte biologische Rassen zurückzuführen .;ADJD;stichhaltig;20;Pos|Acc|Sg|Fem;ADJA;19
7482731;NZZ_1997_03_05_a32_seg9_s5;Es erweist sich für die bestehenden Veranstalter als gravierender Nachteil , dass vom Bundesrat im Gegensatz zu den Lokalradios keine Versuchsphase mit anschliessender Ausschreibung von wissenschaftlich nach geographischen , politischen und wirtschaftlichen Kriterien definierten Versorgungsgebieten angeordnet wurde .;ADJD;nach;27;Dat;APPR;26
7482895;NZZ_1997_03_05_a38_seg5_s3;Nicht aus mangelndem Respekt vor den verbreiteten und nachvollziehbaren Ängsten verunsicherter Bürger , sondern aus der Einsicht , dass das Begehren wissenschaftlich , wirtschaftlich , vor allem aber auch ethisch in eine Sackgasse führt .;ADJD;führen;34;Full|3|Sg|Pres|Ind;VVFIN;22
7494073;NZZ_1997_03_06_a191_seg10_s3;Diese gesellschaftspolitisch heikle Frage wagt kaum jemand auszusprechen , zumal sie wissenschaftlich nicht mit genügender Sicherheit beantwortet werden kann .;ADJD;können;19;Mod|3|Sg|Pres|Ind;VMFIN;12
7494078;NZZ_1997_03_06_a191_seg10_s8;Ob die dreiteilige Oberstufe oder die gegliederte Sekundarschule besser ist , lässt sich wissenschaftlich nicht beantworten .;ADJD;lassen;12;Full|3|Sg|Pres|Ind;VVFIN;14
7494375;NZZ_1997_03_06_a198_seg7_s3;Die Universitätsstudiengänge « Tourismus » in St. Gallen , Bern und Lausanne bereiten auf wissenschaftlich orientierte Aufgabenfelder im Tourismus , beispielsweise in der Verwaltung , in der Raumplanung , im Management grösserer Unternehmen oder in der Beratung , vor .;ADJD;orientiert;16;Pos|Acc|Pl|Neut;VVFIN;15
7495404;NZZ_1997_03_06_a229_seg7_s3;Es dürfte noch zehn oder mehr Jahre dauern , bis die heute als wahrscheinlich eingestufte Treibhausproblematik wissenschaftlich bestätigt oder aber verneint wird .;ADJD;bestätigen;18;Full|Psp;VVPP;17
7511506;NZZ_1997_03_08_a200_seg19_s19;Er hatte noch vor dem Krieg eine sichere Stellung als Mathematiker bei einer grossen Versicherungsanstalt erreicht und publizierte auch wissenschaftlich über versicherungsmathematische Fragen .;ADJD;publizieren;18;Full|3|Sg|Past|Ind;VVFIN;20
7521576;NZZ_1997_03_11_a127_seg13_s13;Museen und Sammler als letzte Glieder in der Reihe der Kunsttransaktionen können heute aus einer kaum vorstellbaren Fülle von Grabungsfunden auswählen , die weder wissenschaftlich erfasst noch in irgendeiner Institution des Herkunftslandes dokumentiert sind .;ADJD;erfasst;26;Pos;VVFIN;25
7524765;NZZ_1997_03_11_a200_seg3_s3;Das Ziel dieser Untersuchungen besteht nicht zuletzt darin , wissenschaftlich geleitet die Wirksamkeit der Gesetzgebung zu erhöhen .;ADJD;geleiten|leiten;11;Full|Psp;VVPP;10
7524774;NZZ_1997_03_11_a200_seg5_s6;Zentral in einer solchen Meta-Untersuchung ist dabei , ob eine Studie nützlich , anwendbar , wissenschaftlich korrekt und ausreichend präzis war .;ADJD;korrekt;17;Pos;ADJD;16
7532333;NZZ_1997_03_13_a41_seg5_s1;Zahl 3000 « wissenschaftlich » ?;ADJD;No Head;1;No Head;No Head;4
7536143;NZZ_1997_03_13_a150_seg5_s3;Das sind Schritte in die Richtung eines wissenschaftlich geführten Zoos , und Eggenberger verspricht sich von der artgerechten Haltung in Kombination mit einer « hautnahen » Präsentation der Tiere auch eine Sensibilisierung des Publikums für den Schutz ihrer bedrohten Lebensräume .;ADJD;geführt;9;Pos|Gen|Sg|Masc;ADJA;8
7543160;NZZ_1997_03_14_a163_seg5_s13;Die Erschliessung der Archivbestände , die in diesem Sommer in die Dokumentationsstelle Jüdische Zeitgeschichte an der ETH Zürich übergeführt werden , ermöglicht einen tiefen Einblick in die unterschiedlichsten Aspekte der behördlichen Politik , der Mitarbeit der Hilfswerke und des damaligen Lebens der Flüchtlinge - Themen , die auch von der vom Bundesrat eingesetzten Bergier-Kommission wissenschaftlich erforscht werden .;ADJD;erforschen;56;Full|Psp;VVPP;55
7546224;NZZ_1997_03_14_a235_seg3_s14;Die Darstellung ist wissenschaftlich und stringent .;ADJD;und;5;Coord|-2;KON;4
7555905;NZZ_1997_03_17_a30_seg6_s1;Das Konzept der kritischen Belastungsgrenzen ( Critical Loads ) ökologischer Systeme für Schadstoffe ist ein politisches Konzept mit dem Ziel , die Emission von Schadstoffen auf ein wissenschaftlich begründetes und ökonomisch vertretbares Mass zum Schutz der Umwelt zu reduzieren .;ADJD;begründet;29;Pos|Acc|Sg|Neut;ADJA;28
7577981;NZZ_1997_03_20_a147_seg7_s4;Altermatt verwies besonders auf seine Publikationen zum zeitgenössischen Rechtsextremismus ( 1995 ) und Nationalismus ( 1996 ) und gab bekannt , dass er derzeit den kirchlichen , namentlich den katholischen Antisemitismus wissenschaftlich aufarbeite .;ADJD;kirchlich;26;Pos|Acc|Sg|Masc;ADJA;32
7584471;NZZ_1997_03_21_a150_seg3_s4;erstmals wissenschaftlich und in grösserem Ausmass erforscht wird .;ADJD;und;3;Coord|-2;KON;2
7586347;NZZ_1997_03_21_a223_seg1_s7;In einem neuen Bericht der WHO , ebenfalls einem Uno-Organ , werden die Versuchsbedingungen der Schweizer Heroinprojekte für wissenschaftlich fundiert erklärt .;ADJD;für;18;Acc;APPR;19
7605554;NZZ_1997_03_25_a115_seg5_s6;Wie lässt sich nämlich zum Beispiel die Tatsache erklären , dass sich bis heute in der französischen Überlieferung Gerüchte über versuchten Kunstraub aufrechterhalten haben , während in Deutschland , ebenfalls bis in jüngste Zeit hinein , das Bild vom integren , selbstlosen , kunstliebenden Offizier , der die Kunstwerke des Feindes nicht nur geschützt , sondern auch erhalten und wissenschaftlich erforscht hat , weiterhin fortbesteht ?;ADJD;und;59;Coord|-2;KON;60
7634508;NZZ_1997_11_01_a149_seg2_s3;erschienen ist , lässt kaum einen Anspruch offen , den man heute an ein Kunstbuch stellen kann : wissenschaftlich fundierte Texte , die auch ein Laienpublikum versteht , ausgezeichnete Bildqualität , übersichtliche Gestaltung , handliches Format .;ADJD;fundiert;20;Pos|Acc|Pl|Masc;ADJA;19
7638729;NZZ_1997_11_01_a216_seg15_s3;Ein Komitee unter Vorsitz von Abraham M. Hammacher , vordem Direktor des Kröller-Müller-Museums in Otterlo , beschloss das von de la Faille hinterlassene Manuskript behutsam zu kommentieren und nur in Zweifelsfällen zu verändern , stimmte gelegentlich gar höchst demokratisch ab - kein wissenschaftlich sonderlich sinnvolles Verfahren .;ADJD;sonderlich;44;Pos;ADJD;43
7658253;NZZ_1997_11_06_a51_seg6_s8;Es wird aber gelegentlich übersehen , dass die Schweiz die gesamte Thematik wissenschaftlich noch nicht genügend aufgearbeitet hat und zudem dort nichts Wesentliches beitragen kann , wo Armeen betroffen sind , die sich im grossen Stil an internationalen Operationen wie gegenwärtig auf dem Balkan beteiligen .;ADJD;aufarbeiten;17;Full|Psp;VVPP;13
7661771;NZZ_1997_11_06_a168_seg7_s15;Damit lässt sich einerseits aussagen , dass Senioren ( noch ) immer zu wenig als Mitgliederpotential genutzt werden - und dies , obwohl der direkte Zusammenhang von Sport und Lebensqualität im Alter als wissenschaftlich erhärtet gilt und Seniorensport auch in der Schweiz verstärkt thematisiert wird .;ADJD;erhärten;35;Full|Psp;VVPP;34
7668804;NZZ_1997_11_07_a216_seg7_s10;So lange die Risiken der GVO-Produkte nicht wissenschaftlich klipp und klar bewiesen werden können , so lange nur « auf Verdacht » hin mit pseudoesoterischem Gerede argumentiert werden kann , so lange sollte man sich mit der zwar publicityträchtigen Panikmache zurückhalten .;ADJD;und;10;Coord|-2;KON;8
7692759;NZZ_1997_11_12_a122_seg3_s5;Die komparatistische , wissenschaftlich distanzierte Analyse der Protestaktionen in Westeuropa und den USA war das Ziel der internationalen Tagung « 1968 - Vom Ereignis zum Gegenstand der Geschichtswissenschaft » , die vom 5. bis zum 7. November in der Universität Bielefeld stattfand .;ADJD;distanziert;5;Pos|Nom|Sg|Fem;ADJA;4
7695594;NZZ_1997_11_12_a178_seg2_s33;Diese Unsicherheiten - sie liessen sich aus methodischen Gründen nicht vermeiden - führen dazu , dass eine wissenschaftlich haltbare Interpretation sehr schwierig sein wird .;ADJD;haltbar;19;Pos|Nom|Sg|Fem;ADJA;18
7711180;NZZ_1997_11_15_a133_seg2_s8;Ergänzt durch etwa 150 spätere Ankäufe , bietet das 1036 Nummern umfassende , wissenschaftlich aufgearbeitete Verzeichnis von Maren Gröning und Marie Luise Sternath auch eine reiche Materialgrundlage für geistesgeschichtliche und kulturpolitische Zusammenhänge .;ADJD;aufgearbeitet;15;Pos|Nom|Sg|Neut;ADJA;14
7717419;NZZ_1997_11_17_a61_seg5_s4;Rutter habe diese Mythen zerstört , sie mittels sorgfältiger Studien durch wissenschaftlich fundierte Hypothesen ersetzt und damit dazu beigetragen , dass die Kinderpsychiatrie in die moderne Wissenschaft befördert worden sei .;ADJD;fundiert;13;Pos|Acc|Pl|Fem;ADJA;12
7718536;NZZ_1997_11_17_a102_seg9_s3;Private Sammler und die immer stärker vom Boom profitierenden Auktionshäuser richten sich nach eigenen Prioritäten und bringen für eine wissenschaftlich fundierte Auseinandersetzung mit dieser jüngsten technischen Formgebung einer uralten Kulturseele nicht immer das nötige Verständnis auf .;ADJD;fundiert;21;Pos|Acc|Sg|Fem;ADJA;20
7730104;NZZ_1997_11_19_a74_seg7_s2;Ist es allein die wissenschaftlich scheinbar nach wie vor mit einigen Unsicherheiten behaftete Erkenntnis des menschlichen Einflusses auf das Klima mit all seinen negativen Einflüssen etwa auf die landwirtschaftliche Produktion oder den Verlust an Artenvielfalt ?;ADJD;nach;7;--;PTKVZ;5
7733599;NZZ_1997_11_19_a186_seg3_s2;Das Intergovernmental Panel on Climate Change ( IPCC ) , das die Aufgabe hat , die leitenden Organe der Klimakonvention wissenschaftlich zu beraten , erstellt regelmässig Berichte , in denen es den Stand des Wissens zusammenfasst .;ADJD;beraten;23;Full|-2;VVINF;21
